,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
567,Hines Energy Complex,FL,27.788215,-81.869983,1999,Gas_CC,3296,7497927000.0,82539135.494,4905994.901000001,Gas,-49.81000144148902,2347445.823812802,0.008898140520529334,0.006550694696716532,Gas_CC→Gas,200795262.72999996,5070.769230769231
1063,Vandolah Power Station,FL,27.523607,-81.923951,2002,Gas_SC,728,586287000.0,5852124.626,348686.199,Wind,-44.34794935578474,348686.199,0.009246826719529335,0.008898140520529334,Gas_SC→Wind,252647272.50999993,1400.0000000000002
90,Northside Generating Station,FL,30.4172,-81.5525,1966,Coal,1405,5080842000.0,55671482.453,4623721.522,Gas,-43.25373835949437,2889964.4968337156,0.01213679121636305,0.009246826719529335,Coal→Gas,267533990.9749999,2161.5384615384614
88,John R Kelly,FL,29.6461,-82.3208,1958,Gas_CC,237,833568000.0,6915963.718,410986.712,Gas,-31.597790006133156,126544.80730117072,0.012263336023664221,0.01213679121636305,Gas_CC→Gas,443496369.8039999,364.6153846153846
624,Brandy Branch,FL,30.320556,-81.947222,2001,Gas_CC,783,3608274000.0,35947312.271,2136338.607,Gas,-30.505646650606646,905072.1365557606,0.013168408160219983,0.012263336023664221,Gas_CC→Gas,480617600.90099984,1204.6153846153848
579,Midulla Generating Station,FL,27.641667,-81.9625,2002,Gas_CC,1408,2970151000.0,31501150.87,1872084.595,Gas,-29.179116408367943,858567.5121907601,0.014026975672410742,0.013168408160219983,Gas_CC→Gas,489608995.39899987,2166.153846153846
22,Seminole (FL),FL,29.733056,-81.632778,1984,Coal,2278,7093448000.0,68315035.552,7009117.937,Gas,-24.382741089433132,4588590.925403944,0.018615566597814687,0.014026975672410742,Coal→Gas,623670910.8269999,3504.6153846153848
62,Stanton Energy Center,FL,28.4822,-81.1678,1987,Coal,1260,5925807000.0,54802139.683,4917903.897,Gas,-20.689697688458782,2895815.921024848,0.021511382518839533,0.018615566597814687,Coal→Gas,712307660.9979999,1938.4615384615383
463,Martin,FL,27.0536,-80.5628,1980,Gas_CC,6069,11444544000.0,78574021.87,4670052.302,Gas,-5.175159812658837,764782.5534377252,0.022276165072277258,0.021511382518839533,Gas_CC→Gas,1005348945.1369997,9336.923076923076
82,Crystal River,FL,28.9656,-82.6977,1966,Coal,5299,15609828000.0,116870276.679,8557198.43,Gas,-0.588416300046985,3230591.3525436716,0.02550675642482093,0.022276165072277258,Coal→Gas,1028078818.1469997,8152.307692307692
462,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005,Gas,1.4609000754486265,1090890.5671938164,0.026597646992014747,0.02550675642482093,Gas_SC→Gas,1037896900.6989996,4536.923076923077
1251,Greenland Energy Center,FL,30.159131,-81.518415,2011,Gas_SC,610,599962000.0,6191672.347,368157.123,Wind,21.16660101884414,368157.123,0.026965804115014747,0.026597646992014747,Gas_SC→Wind,1091319894.5149996,1173.076923076923
83,P L Bartow,FL,27.859535,-82.601759,1958,Gas_CC,1966,7013834000.0,51241127.322,3045188.213,Gas,29.689934733237536,651828.2205321887,0.027617632335546937,0.026965804115014747,Gas_CC→Gas,1098436197.271,3024.6153846153848
842,Orlando Cogen LP,FL,28.442623,-81.412343,1993,Gas_CC,122,971585000.0,7335540.345,435944.713,Gas,56.17893696110835,104406.68853551475,0.02772203902408245,0.027617632335546937,Gas_CC→Gas,1111626235.5310004,187.69230769230768
841,Mulberry Cogeneration Facility,FL,27.8489,-81.8775,1994,Gas_CC,125,473102000.0,3516748.231,208992.09,Gas,56.952944645032694,47553.510307850665,0.027769592534390306,0.02772203902408245,Gas_CC→Gas,1113271776.9950004,192.3076923076923
839,Orange Cogeneration Facility,FL,27.87082,-81.825061,1995,Gas_CC,136,468223000.0,3417799.753,203113.618,Gas,81.57753080018394,43339.91994081353,0.02781293245433112,0.027769592534390306,Gas_CC→Gas,1154786648.915,209.23076923076923
76,Fort Myers,FL,26.6967,-81.7831,1958,Gas_CC,3298,9991866000.0,67975741.038,4041413.56,Gas,83.21138546355783,631847.2180393292,0.028444779672370447,0.02781293245433112,Gas_CC→Gas,1161515252.3109999,5073.846153846154
1151,Curtis H Stanton Energy Center,FL,28.488246,-81.166944,2003,Gas_CC,1016,1944268000.0,15784197.49,938035.342,Gas,86.53904174393504,274584.6179259191,0.028719364290296368,0.028444779672370447,Gas_CC→Gas,1173116877.7220001,1563.076923076923
561,Polk,FL,27.7286,-81.9897,1996,Gas_CC,3346,6723242000.0,46535344.085,2765306.193,Wind,87.50881987148884,2765306.193,0.03148467048329637,0.028719364290296368,Gas_CC→Wind,1179039196.8200002,6434.615384615386
78,Port Everglades,FL,26.0856,-80.1253,1960,Gas_CC,3060,6500494000.0,40796329.79,2425341.361,Wind,87.66126151454114,2425341.361,0.033910011844296366,0.03148467048329637,Gas_CC→Wind,1181464538.1810002,5884.615384615385
85,Lansing Smith,FL,30.2686,-85.7003,1965,Gas_CC,999,5059620000.0,35228323.383,2093567.51,Gas,102.90412367301691,367052.1569006841,0.034277064001197045,0.033910011844296366,Gas_CC→Gas,1206545810.7830005,1536.923076923077
80,Sanford,FL,28.8419,-81.3256,1959,Gas_CC,2532,9918293000.0,67973650.826,4039583.507,Gas,102.99306067849652,655122.7884010789,0.03493218678959813,0.034277064001197045,Gas_CC→Gas,1210585394.2900004,3895.3846153846152
75,Cape Canaveral,FL,28.4698,-80.7644,1965,Gas_CC,2099,6512104000.0,41643131.499,2477298.379,Wind,111.03258959479766,2477298.379,0.03740948516859813,0.03493218678959813,Gas_CC→Wind,1229408168.2290006,4036.5384615384614
560,Cane Island,FL,28.2764,-81.533,1994,Gas_CC,705,4016957000.0,28456574.801,1691151.239,Gas,118.4413427846368,320428.15441266564,0.037729913323010796,0.03740948516859813,Gas_CC→Gas,1243532957.9560006,1084.6153846153845
79,Riviera,FL,26.7653,-80.0525,1962,Gas_CC,1915,6701391000.0,41590560.008,2474489.893,Wind,135.70873393136137,2474489.893,0.04020440321601079,0.037729913323010796,Gas_CC→Wind,1288845392.0880005,3682.6923076923076
987,Santa Rosa Energy Center,FL,30.5664,-87.115,2003,Gas_CC,274,1558289000.0,11160881.175,663271.781,Wind,158.24142273363896,663271.781,0.0408676749970108,0.04020440321601079,Gas_CC→Wind,1363773146.1230004,526.9230769230769
1217,Treasure Coast Energy Center,FL,27.383889,-80.3775,2008,Gas_CC,410,1939531000.0,13851910.346,823197.605,Wind,181.39295241191917,823197.605,0.04169087260201079,0.0408676749970108,Gas_CC→Wind,1415381178.0430005,788.4615384615385
1061,Osprey Energy Center Power Plant,FL,28.0525,-81.8083,2004,Gas_CC,644,2446131000.0,17320023.553,1029307.08,Wind,185.2239995575714,1029307.08,0.04272017968201079,0.04169087260201079,Gas_CC→Wind,1425974612.8180006,1238.4615384615383
