,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
925,Wolf Hollow I LP,TX,32.33422,-97.731686,2003,Gas_CC,786,2140053000.0,15627527.446,928720.487,Wind,81.76653049765437,928720.487,0.09396793098785187,0.09303921050085187,Gas_CC→Wind,1155715369.402,1511.5384615384617
959,Corpus Christi Energy Center,TX,27.8139,-97.4283,2002,Gas_CC,591,2744112000.0,21227036.807,1261492.905,Gas,83.58098725913484,325108.05818856554,0.09429303904604044,0.09396793098785187,Gas_CC→Gas,1162776745.2159998,909.2307692307692
1307,Montana Power Station,TX,31.823889,-106.211944,2015,Gas_SC,524,892520000.0,8210589.978,487946.605,Gas,86.72842892488057,183388.26209120417,0.09447642730813165,0.09429303904604044,Gas_SC→Gas,1173604824.3270001,806.1538461538462
1290,Panda Sherman Power Station,TX,33.582573,-96.617893,2014,Gas_CC,803,2800004000.0,19063492.143,1132914.982,Wind,94.72534928947184,1132914.982,0.09560934229013164,0.09447642730813165,Gas_CC→Wind,1186676907.5870004,1544.2307692307693
1289,Panda Temple Power Station,TX,31.055833,-97.317222,2014,Gas_CC,1606,5626809000.0,42995459.605,2555158.964,Wind,98.45224330033214,2555158.964,0.09816450125413165,0.09560934229013164,Gas_CC→Wind,1194684780.8630004,3088.4615384615386
885,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,2000,Gas_CC,939,3795586000.0,27085063.826,1609632.521,Wind,101.98171035669662,1609632.521,0.09977413377513164,0.09816450125413165,Gas_CC→Wind,1204452243.2730005,1805.769230769231
1083,Forney Energy Center,TX,32.7563,-96.4916,2003,Gas_CC,1892,10668173000.0,75053854.56,4460347.393,Wind,105.4537942812708,4460347.393,0.10423448116813165,0.09977413377513164,Gas_CC→Wind,1216619881.4470003,3638.4615384615386
937,Bastrop Energy Center,TX,30.1458,-97.55,2002,Gas_CC,618,2650673000.0,18743972.082,1113936.983,Wind,108.09740447676297,1113936.983,0.10534841815113165,0.10423448116813165,Gas_CC→Wind,1220779013.6350005,1188.4615384615386
964,Odessa-Ector Power Plant,TX,31.8403,-102.3264,2001,Gas_CC,1152,6953503000.0,47080164.321,2797912.954,Wind,111.95186021000954,2797912.954,0.10814633110513164,0.10534841815113165,Gas_CC→Wind,1233481900.6100006,2215.3846153846157
1037,Jack Fusco Energy Center,TX,29.4731,-95.6244,2003,Gas_CC,1075,3527252000.0,24895043.695,1479473.957,Wind,114.21409066260291,1479473.957,0.10962580506213164,0.10814633110513164,Gas_CC→Wind,1235711334.8370006,2067.3076923076924
914,Magic Valley Generating Station,TX,26.3403,-98.19,2002,Gas_CC,801,3521852000.0,23012859.884,1367622.259,Wind,115.28225288089283,1367622.259,0.11099342732113164,0.10962580506213164,Gas_CC→Wind,1238667337.6320007,1540.3846153846155
901,Lamar Power Project,TX,33.6308,-95.59,2000,Gas_CC,1112,7187123000.0,49674214.115,2952070.291,Wind,117.9652499091662,2952070.291,0.11394549761213164,0.11099342732113164,Gas_CC→Wind,1241841806.7170005,2138.4615384615386
921,Tenaska Gateway Generating Station,TX,32.017826,-94.619743,2001,Gas_CC,939,4216745000.0,30123587.635,1790567.149,Wind,120.53043727144008,1790567.149,0.11573606476113164,0.11394549761213164,Gas_CC→Wind,1251056732.6260004,1805.769230769231
1316,Wolf Hollow II,TX,32.337679,-97.734612,2017,Gas_CC,1231,5477361000.0,36496565.495,2168936.036,Wind,131.33905256589497,2168936.036,0.11790500079713165,0.11573606476113164,Gas_CC→Wind,1276517233.2820005,2367.3076923076924
1024,Baytown Energy Center,TX,29.7731,-94.9019,2002,Gas_CC,932,5145459000.0,36713138.949,2181804.809,Wind,137.08444973731443,2181804.809,0.12008680560613165,0.11790500079713165,Gas_CC→Wind,1292659532.3700006,1792.3076923076924
1038,Cottonwood Energy Project,TX,30.2588,-93.7353,2003,Gas_CC,1428,6305658000.0,45079097.467,2678989.193,Wind,137.82135659628995,2678989.193,0.12276579479913165,0.12008680560613165,Gas_CC→Wind,1295338521.5630007,2746.153846153846
974,Freestone Energy Center,TX,31.8907,-96.1131,2002,Gas_CC,1032,7015915000.0,48468395.127,2880402.058,Wind,139.58771959790684,2880402.058,0.12564619685713163,0.12276579479913165,Gas_CC→Wind,1308329835.2760005,1984.6153846153848
923,Rio Nogales Power Project,TX,29.593056,-97.973215,2002,Gas_CC,940,4406314000.0,29134738.74,1731435.086,Wind,142.1221051329299,1731435.086,0.12737763194313165,0.12564619685713163,Gas_CC→Wind,1317074546.1520007,1807.6923076923078
1123,Harrison County Power Project,TX,32.3958,-94.4367,2003,Gas_CC,570,2993085000.0,21130361.77,1255745.497,Wind,144.2763616594184,1255745.497,0.12863337744013165,0.12737763194313165,Gas_CC→Wind,1322499319.1770008,1096.1538461538462
1321,Colorado Bend II,TX,29.289415,-96.065399,2017,Gas_CC,1228,5779141000.0,37756059.193,2243788.309,Wind,150.93316189966737,2243788.309,0.13087716574913164,0.12863337744013165,Gas_CC→Wind,1348427329.6130006,2361.538461538462
786,ExxonMobil Beaumont Refinery,TX,30.0636,-94.0753,1957,Gas_SC,696,5549538000.0,37203476.229,2210347.25,Wind,154.51048654586114,2210347.25,0.13308751299913163,0.13087716574913164,Gas_SC→Wind,1360652059.9900005,1338.4615384615383
882,Pasadena Cogeneration,TX,29.72475,-95.176479,1998,Gas_CC,815,4292438000.0,28465346.669,1691662.0699999998,Wind,158.3038331400706,1691662.0699999998,0.13477917506913165,0.13308751299913166,Gas_CC→Wind,1365464808.1930003,1567.3076923076924
947,Channelview Cogeneration Plant,TX,29.836952,-95.121744,2001,Gas_CC,917,7702042000.0,52952329.596,3146883.225,Wind,162.12909511212067,3146883.225,0.13792605829413163,0.13477917506913165,Gas_CC→Wind,1371762004.0800002,1763.4615384615386
1017,Channel Energy Center LLC,TX,29.7189,-95.2319,2001,Gas_CC,923,6321357000.0,41304301.868,2454647.917,Wind,178.0078857098252,2454647.917,0.14038070621113163,0.13792605829413163,Gas_CC→Wind,1413766580.6270003,1775.0
