,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
632,Terry Bundy Generating Station,NE,40.909653,-96.613086,2003,Gas_CC,212,161554000.0,1617826.487,96150.778,Wind,-114.79189847488018,96150.778,9.6150778e-05,0.0,Gas_CC→Wind,40304509.289999984,407.6923076923077
9,Platte,NE,40.854765,-98.348222,1982,Coal,109,409993000.0,4842587.007,507889.874,Gas,-78.31107890275135,367986.2430626474,0.0004641370210626474,9.615077799999999e-05,Coal→Gas,103657176.48300001,167.69230769230768
244,Lon Wright,NE,41.4281,-96.4623,1957,Coal,211,327347000.0,3305806.129,340384.907,Gas,-78.03330359620409,228682.9172673715,0.0006928199383300189,0.0004641370210626474,Coal→Gas,103997561.39000002,324.6153846153846
250,Sheldon,NE,40.5589,-96.7847,1961,Coal,227,563013000.0,5786358.566,606873.678,Gas,-69.23329572397546,414754.39068306604,0.001107574329013085,0.0006928199383300189,Coal→Gas,114711168.85700001,349.2307692307692
252,North Omaha,NE,41.32909,-95.94466,1954,Coal,642,1947607000.0,20227757.291,2105599.714,Gas,-68.57086450023415,1441009.6089518545,0.0025485839379649393,0.001107574329013085,Coal→Gas,116979468.91800001,987.6923076923076
10,Whelan Energy Center,NE,40.580872,-98.312437,1981,Coal,324,1163179000.0,11683032.735,1225316.813,Gas,-62.27125954395248,828400.3643531236,0.003376984302318063,0.0025485839379649393,Coal→Gas,131771786.91999999,498.46153846153845
666,Beatrice,NE,40.330184,-96.808153,2005,Gas_CC,245,732250000.0,6372835.377,378725.002,Gas,-59.39692829468292,128856.26337793467,0.003505840565695998,0.003376984302318063,Gas_CC→Gas,143101186.70299998,376.92307692307696
484,Nebraska City,NE,40.6214,-95.7764,1979,Coal,1389,8317716000.0,83716848.543,8770945.502,Gas,-58.616035999491444,5932656.3860743325,0.00943849695177033,0.0035058405656959975,Coal→Gas,155624491.892,2136.9230769230767
476,Gerald Gentleman,NE,41.0808,-101.1408,1979,Coal,1362,7412380000.0,69650462.925,7304937.575,Gas,-50.14038298329376,4775580.059414579,0.01421407701118491,0.00943849695177033,Coal→Gas,194532719.51199996,2095.3846153846152
