,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
168,R S Nelson,LA,30.2844,-93.2911,1959,Gas_SC,1594,1017215000.0,11279371.814,1182981.035,Gas,-127.18367268886787,835872.4942592089,0.008080398455884144,0.007244525961624935,Gas_SC→Gas,18394714.505999997,2452.3076923076924
106,Powerton,IL,40.5408,-89.6786,1972,Coal,1784,1043563000.0,12096674.75,1286625.38,Gas,-120.72779079638336,930526.0007133377,0.00901092445659748,0.008080398455884144,Coal→Gas,19681339.885999996,2744.6153846153848
682,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Gas,-120.6561962740212,330399.27667041746,0.009341323733267898,0.00901092445659748,Gas_SC→Gas,20366018.739999995,1201.5384615384614
351,New Castle Plant,PA,40.937939,-80.369007,1939,Gas_SC,424,595298000.0,6338136.165,376668.958,Gas,-116.92428062197868,173532.92472688528,0.009514856657994782,0.009341323733267898,Gas_SC→Gas,20742687.697999995,652.3076923076924
710,Castleton Energy Center,NY,42.5375,-73.7433,1992,Gas_CC,72,81970000.0,739155.058,43928.712,Gas,-114.80775003806967,15957.745110480446,0.009530814403105263,0.009514856657994782,Gas_CC→Gas,20786616.409999996,110.76923076923077
370,Allen,TN,35.074087,-90.14868,1959,Gas_CC,2764,3815383000.0,24638356.599,1464222.803,Gas,-114.07795016924713,162283.6598520705,0.009693098062957333,0.009530814403105263,Gas_CC→Gas,22250839.212999996,4252.307692307692
740,Masspower,MA,42.1575,-72.5225,1993,Gas_CC,260,256404000.0,2995553.975,178018.8,Gas,-111.8772145431326,90524.9876986657,0.009783623050655998,0.009693098062957333,Gas_CC→Gas,22428858.012999997,400.0
155,E W Brown,KY,37.78831,-84.71257,1957,Gas_SC,1748,1458548000.0,15795745.82,1516834.619,Gas,-109.93603312849982,1019128.1676790903,0.010802751218335089,0.009783623050655998,Gas_SC→Gas,23945692.631999996,2689.2307692307695
334,Seminole,OK,34.96645,-96.7258,1971,Gas_SC,1724,2667360000.0,28228357.389,1677574.715,Gas,-109.43816086637227,767380.2750533259,0.011570131493388414,0.010802751218335089,Gas_SC→Gas,25623267.346999995,2652.3076923076924
19,H Wilson Sundt Generating Station,AZ,32.16,-110.9047,1958,Gas_SC,736,1016524000.0,10599106.418,629887.725,Gas,-108.0016348218348,283014.9770873249,0.011853146470475738,0.011570131493388414,Gas_SC→Gas,26253155.071999997,1132.3076923076924
838,Ocean State Power II,RI,42.0099,-71.6701,1991,Gas_CC,252,421685000.0,5073498.176,301591.385,Gas,-103.6708316653388,157698.04386535255,0.012010844514341092,0.011853146470475738,Gas_CC→Gas,26554746.457,387.6923076923077
744,Las Vegas Generating Station,NV,36.2319,-115.1222,1994,Gas_CC,354,270089000.0,2819195.911,167537.117,Gas,-103.13358546139054,75373.51475255036,0.012086218029093642,0.012010844514341092,Gas_CC→Gas,26722283.573999997,544.6153846153846
352,Brunner Island,PA,40.096111,-76.6962,1961,Gas_SC,1621,2060637000.0,19918795.885,1342783.238,Gas,-102.893964276324,639623.4319939135,0.012725841461087555,0.012086218029093642,Gas_SC→Gas,28065066.812,2493.846153846154
371,Bull Run,TN,36.0211,-84.1567,1967,Coal,950,739769000.0,7270929.042,745998.767,Gas,-102.22501000062171,493564.2884725754,0.013219405749560131,0.012725841461087555,Coal→Gas,28811065.579,1461.5384615384614
854,NAEA Lakewood LLC,NJ,40.0613,-74.1686,1994,Gas_CC,235,165175000.0,1943860.847,115518.244,Gas,-101.5362652376991,59154.885991260315,0.013278560635551391,0.013219405749560131,Gas_CC→Gas,28926583.823,361.53846153846155
134,George Neal North,IA,42.299794,-96.361707,1964,Coal,1080,942043000.0,9719747.225,1019408.05,Gas,-97.97433481377512,697950.7660973079,0.0139765114016487,0.013278560635551391,Coal→Gas,29945991.873,1661.5384615384614
810,Ocean State Power,RI,42.009722,-71.668909,1990,Gas_CC,252,442546000.0,5175091.072000001,307762.369,Gas,-96.96769214465448,156750.54134245066,0.014133261942991148,0.0139765114016487,Gas_CC→Gas,30253754.242,387.6923076923077
759,Paris Energy Center,TX,33.6968,-95.5577,1989,Gas_CC,264,408641000.0,3474746.948,206500.832,Gas,-96.33835564083016,67058.54969305647,0.014200320492684207,0.014133261942991148,Gas_CC→Gas,30460255.073999997,406.1538461538462
8,Lowman Energy Center,AL,31.488019,-87.910747,1969,Coal,538,394730000.0,4043808.636,414894.287,Gas,-92.71394246326325,280198.91356703604,0.014480519406251242,0.014200320492684207,Coal→Gas,30875149.360999998,827.6923076923076
1079,Green Power 2,TX,29.378097,-94.932773,2003,Gas_CC,861,1322500000.0,48285090.776,2869502.616,Gas,-91.77934303876691,2418220.394316584,0.016898739800567827,0.014480519406251243,Gas_CC→Gas,33744651.977,1324.6153846153848
631,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Gas,-89.69403502308292,1485828.1428101026,0.018384567943377932,0.016898739800567827,Gas_CC→Gas,36941292.899,4284.615384615385
42,El Centro Hybrid,CA,32.802222,-115.54,1952,Gas_CC,435,660521000.0,5363384.605,318738.575,Gas,-89.517936772859,93346.22388578329,0.01847791416726371,0.018384567943377932,Gas_CC→Gas,37260031.474,669.2307692307692
107,Waukegan,IL,42.3833,-87.8133,1952,Coal,914,747412000.0,7877858.9,832780.45,Gas,-88.78456348407883,577737.918527149,0.01905565208579086,0.01847791416726371,Coal→Gas,38092811.924,1406.1538461538462
185,Morgantown Generating Plant,MD,38.3592,-76.9767,1970,Coal,1548,1259835000.0,12531503.731,1284643.79,Gas,-88.30056511702541,854745.009089205,0.019910397094880065,0.01905565208579086,Coal→Gas,39377455.714,2381.5384615384614
100,Yates,GA,33.4622,-84.8986,1950,Gas_SC,1484,2428382000.0,25020975.687,1486953.61,Gas,-86.41569423492982,658306.635288456,0.02056870373016852,0.019910397094880065,Gas_SC→Gas,40864409.324,2283.076923076923
73,Brandon Shores,MD,39.18,-76.5389,1984,Coal,1370,1148597000.0,12187110.157,1250397.931,Gas,-82.63949812300474,858457.3593713373,0.02142716108953986,0.02056870373016852,Coal→Gas,42114807.255,2107.6923076923076
84,Crist,FL,30.5661,-87.2244,1945,Coal,1226,1308078000.0,14486362.104,1263481.962,Gas,-82.62101690838325,817121.0198637433,0.0222442821094036,0.02142716108953986,Coal→Gas,43378289.217,1886.1538461538462
103,Grand Tower Energy Center LLC,IL,37.6577,-89.511161,1951,Gas_CC,639,1171248000.0,11380872.664,676329.532,Gas,-81.89328659835488,276659.664641015,0.02252094177404462,0.0222442821094036,Gas_CC→Gas,44054618.749,983.0769230769231
93,C D McIntosh Jr,FL,28.0801,-81.9229,1970,Gas_CC,1409,2031202000.0,21820771.667,1583518.393,Gas,-79.41919718629511,890402.8154969391,0.02341134458954156,0.02252094177404462,Gas_CC→Gas,45638137.142,2167.6923076923076
86,Big Bend,FL,27.7944,-82.4036,1969,Coal,2076,3335206000.0,40258076.805,2852606.378,Gas,-78.80619499405131,1714520.0464674032,0.025125864636008962,0.02341134458954156,Coal→Gas,48490743.519999996,3193.846153846154
96,S O Purdom,FL,30.162304,-84.200673,1963,Gas_CC,350,663452000.0,6650960.348,395280.832,Gas,-77.37538868769276,168888.32346290682,0.02529475295947187,0.025125864636008962,Gas_CC→Gas,48886024.352,538.4615384615385
