,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission
264,Bergen Generating Station,NJ,40.8375,-74.0244,1959,Gas_CC,1415,1137911000.0,13251579.657,787560.252,Gas,-187.15522800320758,399266.108969378,0.008398846816717615,0.007999580707748238,Gas_Gas,14111275.113000002
694,Cheswick Power Plant,PA,40.5383,-79.7906,1970,Coal,637,645388000.0,6543784.6620000005,665475.228,Gas,-185.55719472539258,445246.7739449403,0.008844093590662556,0.008398846816717615,Coal_Gas,14776750.341000002
943,Dogwood Energy Facility,MO,38.7931,-94.3006,2001,Gas_CC,630,2210150000.0,16091225.231,956276.316,Gas,-185.2991120715637,202097.56193300418,0.00904619115259556,0.008844093590662556,Gas_Gas,15733026.657000002
362,McMeekin,SC,34.0556,-81.2172,1958,Gas_SC,292,1105026000.0,9416088.506,558190.689,Gas,-184.05542091297295,181118.0324420125,0.009227309185037572,0.00904619115259556,Gas_Gas,16291217.346
234,Sioux,MO,38.915479,-90.290247,1967,Coal,1098,3014662000.0,30181257.813,3165411.165,Gas,-184.02972761701338,2136705.4069776405,0.011364014592015212,0.009227309185037572,Coal_Gas,19456628.511
606,Bowling Green Peaking,OH,41.3884,-83.6402,2000,Gas_SC,32,2516000.0,27400.7,1616.3000000000002,Solar,-178.82374431195316,1616.3000000000002,0.011365630892015213,0.011364014592015212,Gas_Solar,19458244.811
1014,Calumet Energy Team LLC,IL,41.6835,-87.5563,2002,Gas_SC,312,17576000.0,155608.84,9038.629,Solar,-178.44354180051258,9038.629,0.011374669521015214,0.011365630892015213,Gas_Solar,19467283.44
469,Nearman Creek,KS,39.1681,-94.6975,1981,Coal,671,1208375000.0,13611277.482,1423278.426,Gas,-176.8321288404801,1010939.5567170526,0.012385609077732267,0.011374669521015214,Coal_Gas,20890561.866
17,Yucca,AZ,32.7214,-114.7106,1959,Gas_SC,421,425651000.0,4890130.695,290612.052,Gas,-174.7623908355847,145365.37605159343,0.01253097445378386,0.012385609077732267,Gas_Gas,21181173.918
718,Greenleaf 2 Power Plant,CA,39.1365,-121.6397,1989,Gas_SC,49,63901000.0,647270.177,38468.761,Gas,-174.34558604489982,16663.554763484335,0.012547638008547345,0.01253097445378386,Gas_Gas,21219642.679
203,St Clair,MI,42.7642,-82.4719,1953,Coal,1923,1885094000.0,19903603.932,2087492.367,Gas,-174.2188066740083,1444233.8351269737,0.013991871843674319,0.012547638008547345,Coal_Gas,23307135.046
168,R S Nelson,LA,30.2844,-93.2911,1959,Gas_SC,1594,1017215000.0,11279371.814,1182981.035,Gas,-172.1009102688022,835872.4942592089,0.014827744337933527,0.013991871843674319,Gas_Gas,24490116.081
404,Sim Gideon,TX,30.1456,-97.2708,1965,Gas_SC,623,680051000.0,6856742.529,407490.218,Gas,-171.59483659100135,175433.56307521457,0.015003177901008743,0.014827744337933527,Gas_Gas,24897606.299
550,Wading River,NY,40.956932,-72.877411,1989,Oil,237,39824000.0,521994.7,42354.425,Gas,-171.02039958709548,28765.11445457818,0.01503194301546332,0.015003177901008743,Oil_Gas,24939960.724
684,Comanche (OK),OK,34.5431,-98.3244,1962,Gas_CC,294,147192000.0,2295895.651,136442.054,Gas,-170.30137898742004,86215.1105035725,0.015118158125966893,0.01503194301546332,Gas_Gas,25076402.778
244,Lon Wright,NE,41.4281,-96.4623,1957,Coal,211,327347000.0,3305806.129,340384.907,Gas,-169.90052098541895,228682.9172673715,0.015346841043234265,0.015118158125966893,Coal_Gas,25416787.685000002
82,Crystal River,FL,28.9656,-82.6977,1966,Coal,5299,15609828000.0,116870276.679,8557198.43,Gas,-166.45330645488397,3230591.3525436716,0.018577432395777936,0.015346841043234267,Coal_Gas,33973986.115
363,Urquhart,SC,33.435,-81.9111,1953,Gas_CC,755,1363832000.0,15099214.228,899655.8539999999,Gas,-166.32347634661204,434269.7406064751,0.019011702136384413,0.018577432395777936,Gas_Gas,34873641.969000004
215,Allen S King,MN,45.03,-92.7786,1958,Coal,598,894925000.0,8883284.94,931679.661,Gas,-166.1235835681434,626300.6498544188,0.01963800278623883,0.019011702136384413,Coal_Gas,35805321.63
470,Iatan,MO,39.4472,-94.98,1980,Coal,1725,7571663000.0,65703095.582,6890941.699,Gas,-165.78688879211427,4307231.377277415,0.023945234163516245,0.01963800278623883,Coal_Gas,42696263.329
334,Seminole,OK,34.96645,-96.7258,1971,Gas_SC,1724,2667360000.0,28228357.389,1677574.715,Gas,-164.22739250239724,767380.2750533259,0.02471261443856957,0.023945234163516245,Gas_Gas,44373838.04400001
625,Holden,MO,38.7538,-93.9983,2002,Gas_SC,321,240843000.0,2771409.671,164764.537,Gas,-162.8211493216224,82580.66999289305,0.024795195108562467,0.02471261443856957,Gas_Gas,44538602.58100001
958,Kinmundy,IL,38.7619,-89.0128,2001,Gas_SC,270,18249000.0,208157.654,12370.72,Solar,-162.82072347245398,12370.72,0.024807565828562465,0.024795195108562467,Gas_Solar,44550973.30100001
1125,AL Sandersville LLC,GA,33.1189,-82.8608,2002,Gas_SC,688,36308000.0,446755.1,26360.5,Solar,-162.61884467375262,26360.5,0.024833926328562465,0.024807565828562465,Gas_Solar,44577333.80100001
105,Kincaid Generation LLC,IL,39.590556,-89.496389,1967,Coal,1318,1624422000.0,16187689.842,1697765.107,Gas,-161.00107035601414,1143456.774968682,0.02597738310353115,0.024833926328562465,Coal_Gas,46275098.90800001
373,Gallatin (TN),TN,36.3156,-86.4006,1956,Coal,1914,2765308000.0,27983225.26,2853724.553,Gas,-159.32534224254027,1910106.9062106435,0.02788749000974179,0.02597738310353115,Coal_Gas,49128823.46100001
351,New Castle Plant,PA,40.937939,-80.369007,1939,Gas_SC,424,595298000.0,6338136.165,376668.958,Gas,-158.7635539816503,173532.92472688528,0.028061022934468674,0.02788749000974179,Gas_Gas,49505492.41900001
240,New Madrid,MO,36.5147,-89.5617,1972,Coal,1300,6524903000.0,59087591.284,6197073.609999999,Gas,-158.60289887944109,3970553.593282581,0.03203157652775126,0.028061022934468674,Coal_Gas,55702566.02900001
407,O W Sommers,TX,29.308056,-98.3242,1972,Gas_SC,892,979976000.0,10762585.211,639604.099,Gas,-158.55917351879913,305202.7784129095,0.032336779306164166,0.03203157652775126,Gas_Gas,56342170.128000006
682,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Gas,-156.82209543238173,330399.27667041746,0.032667178582834584,0.032336779306164166,Gas_Gas,57026848.98200001
155,E W Brown,KY,37.78831,-84.71257,1957,Gas_SC,1748,1458548000.0,15795745.82,1516834.619,Gas,-154.41583315685398,1019128.1676790903,0.03368630675051367,0.032667178582834584,Gas_Gas,58543683.60100001
483,Sooner,OK,36.45307,-97.05279,1979,Coal,2088,2562602000.0,26416800.709,2765181.454,Gas,-154.33526799481305,1890734.0257577577,0.03557704077627143,0.03368630675051367,Coal_Gas,61308865.05500001
824,Rensselaer Cogen,NY,42.625325,-73.749955,1994,Gas_CC,88,4885000.0,43062.602,2559.018,Solar,-154.300290200508,2559.018,0.03557959979427143,0.03557704077627143,Gas_Solar,61311424.07300001
731,CH Resources Syracuse,NY,43.0664,-76.2144,1994,Gas_CC,102,6151000.0,50565.66,3005.003,Wind,-150.84644925570413,3005.003,0.03558260479727143,0.03557959979427143,Gas_Wind,61314429.076000005
241,Thomas Hill,MO,39.5522,-92.6381,1966,Coal,1181,7266410000.0,70350121.873,7377929.471,Gas,-150.45919838518063,4898381.910725829,0.04048098670799726,0.03558260479727143,Coal_Gas,68692358.547
495,Rush Island,MO,38.131248,-90.263157,1976,Coal,1242,7865413000.0,71684445.991,7518268.246,Gas,-150.3967740830597,4834320.3797636125,0.045315307087760874,0.04048098670799726,Coal_Gas,76210626.79300001
851,Pratt & Whitney,CT,41.748327,-72.636693,1992,Gas_SC,25,85790000.0,985538.778,58569.66,Gas,-150.18246202552254,29295.17848905841,0.04534460226624993,0.045315307087760874,Gas_Gas,76269196.45300001
537,Sikeston Power Station,MO,36.8791,-89.6209,1981,Coal,261,1783184000.0,16880136.51,1770392.745,Gas,-147.78581484838455,1161909.3898466388,0.04650651165609657,0.04534460226624993,Coal_Gas,78039589.19800001
217,Hoot Lake,MN,46.290641,-96.043252,1914,Coal,137,213468000.0,2501980.075,262407.725,Gas,-147.3644214587059,189565.14405609417,0.04669607680015267,0.04650651165609657,Coal_Gas,78301996.92300001
92,Larsen Memorial,FL,28.0797,-81.9228,1956,Gas_CC,158,103643000.0,1452965.512,86352.363,Gas,-147.07584307756852,50985.827421977854,0.046747062627574644,0.04669607680015267,Gas_Gas,78388349.28600001
232,Labadie,MO,38.562244,-90.837686,1970,Coal,2388,17359426000.0,163826168.915,17182089.668,Gas,-146.19224330490988,11258459.927033003,0.05800552255460764,0.04674706262757464,Coal_Gas,95570438.95400001
582,Rathdrum,ID,47.80427,-116.867312,1994,Gas_SC,166,164655000.0,1539881.405,91511.305,Gas,-146.1376815513942,35325.38877218687,0.05804084794337983,0.05800552255460764,Gas_Gas,95661950.25900002
31,Dynegy Moss Landing Power Plant Hybrid,CA,36.804837,-121.782241,1967,Gas_SC,2802,5487443000.0,38567163.41,2185318.142,Gas,-144.2078118812089,312814.9522827149,0.058353662895662545,0.05804084794337983,Gas_Gas,97847268.40100002
148,Lawrence Energy Center,KS,39.0072,-95.269167,1952,Coal,604,2137047000.0,21159756.632,2181852.158,Gas,-144.1731989721996,1452618.6472235317,0.05980628154288608,0.058353662895662545,Coal_Gas,100029120.55900002
113,Dallman,IL,39.754803,-89.602389,1968,Coal,617,916183000.0,9252006.177,946787.427,Gas,-141.42970438363173,634154.4593564635,0.06044043600224254,0.05980628154288608,Coal_Gas,100975907.98600002
514,Winyah,SC,33.33184,-79.357236,1975,Coal,1260,2631016000.0,26210305.23,2689178.031,Gas,-141.37170244492344,1791385.406603316,0.06223182140884586,0.06044043600224254,Coal_Gas,103665086.01700002
352,Brunner Island,PA,40.096111,-76.6962,1961,Gas_SC,1621,2060637000.0,19918795.885,1342783.238,Gas,-141.0757701523546,639623.4319939135,0.06287144484083977,0.06223182140884586,Gas_Gas,105007869.25500003
621,Pleasant Valley (MN),MN,43.799446,-92.682874,2001,Gas_SC,466,33346000.0,369594.822,21964.841,Solar,-139.72698268581718,21964.841,0.06289340968183978,0.06287144484083977,Gas_Solar,105029834.09600003
471,Jeffrey Energy Center,KS,39.286453,-96.117231,1978,Coal,2160,7742614000.0,77712558.28,8145164.31,Gas,-139.69417266038076,5503119.661563613,0.06839652934340339,0.06289340968183978,Coal_Gas,113174998.40600003
479,R M Schahfer,IN,41.2164,-87.0261,1976,Coal,2200,3160356000.0,36912136.116,3810973.865,Gas,-138.97582096422957,2732552.3323039594,0.07112908167570733,0.06839652934340339,Coal_Gas,116985972.27100003
534,Louisa,IA,41.3181,-91.0931,1983,Coal,811,2046614000.0,19483009.331,2043380.589,Gas,-138.87835798004772,1345005.9100976312,0.07247408758580497,0.07112908167570733,Coal_Gas,119029352.86000003
498,Rockport,IN,37.9256,-87.0372,1984,Coal,2600,4358302000.0,41905763.266,4383521.255,Gas,-136.62381639100641,2896319.5844311714,0.07537040717023615,0.07247408758580497,Coal_Gas,123412874.11500002
1280,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,1990,Gas_CC,73,52836000.0,536778.508,31900.404,Gas,-135.6861429913582,13870.954121085088,0.07538427812435722,0.07537040717023615,Gas_Gas,123444774.51900002
146,La Cygne,KS,38.3481,-94.6456,1973,Coal,1598,6650553000.0,65925746.963,6912975.648,Gas,-133.31347931448389,4643579.554795231,0.08002785767915246,0.07538427812435722,Coal_Gas,130357750.16700003
19,H Wilson Sundt Generating Station,AZ,32.16,-110.9047,1958,Gas_SC,736,1016524000.0,10599106.418,629887.725,Gas,-133.2321646827659,283014.9770873249,0.08031087265623978,0.08002785767915246,Gas_Gas,130987637.89200002
529,R D Green,KY,37.6461,-87.5,1979,Coal,586,1302573000.0,13717138.673,1407376.869,Gas,-131.0460985912582,962894.4211022062,0.08127376707734199,0.08031087265623978,Coal_Gas,132395014.76100002
812,Dartmouth Power Associates LP,MA,41.6731,-70.9994,1992,Gas_CC,96,49870000.0,418838.686,24925.136,Gas,-130.41125037690816,7907.786740754662,0.08128167486408273,0.08127376707734199,Gas_Gas,132419939.89700003
12,Holcomb,KS,37.9308,-100.9725,1983,Coal,348,1590954000.0,15249576.28,1599375.823,Gas,-130.01175518109017,1056487.916976471,0.08233816278105921,0.08128167486408273,Coal_Gas,134019315.72000003
505,Brame Energy Center,LA,31.395,-92.716667,1975,Coal,1706,5368708000.0,56392476.86,5593480.331,Gas,-127.27787758004803,3761493.5833179364,0.08609965636437714,0.08233816278105921,Coal_Gas,139612796.05100003
273,Rio Grande,NM,31.8047,-106.5472,1957,Gas_SC,397,928728000.0,9949978.056,591310.323,Gas,-125.95941100027666,274396.5723916101,0.08637405293676875,0.08609965636437714,Gas_Gas,140204106.37400004
133,Walter Scott Jr Energy Center,IA,41.18,-95.8408,1954,Coal,1777,5450692000.0,52232489.325,5478142.3,Gas,-125.90180081317197,3618179.8081496996,0.08999223274491845,0.08637405293676875,Coal_Gas,145682248.67400005
138,Muscatine Plant #1,IA,41.3917,-91.0569,1958,Coal,293,811937000.0,9568391.947,1003529.785,Gas,-125.40661228648497,726469.1171535216,0.09071870186207198,0.08999223274491845,Coal_Gas,146685778.45900005
699,Energy Center Dover,DE,39.149549,-75.547335,1985,Gas_CC,118,94464000.0,844882.022,50212.926,Gas,-125.11010459205511,17978.579089525738,0.0907366804411615,0.09071870186207198,Gas_Gas,146735991.38500005
250,Sheldon,NE,40.5589,-96.7847,1961,Coal,227,563013000.0,5786358.566,606873.678,Gas,-124.44333102403102,414754.39068306604,0.09115143483184457,0.0907366804411615,Coal_Gas,147342865.06300005
433,Edgewater,WI,43.715142,-87.705863,1951,Coal,833,1189922000.0,12373316.499,1297712.24,Gas,-123.92049127881764,891670.165300587,0.09204310499714516,0.09115143483184457,Coal_Gas,148640577.30300006
162,Shawnee,KY,37.1517,-88.775,1953,Coal,1750,4089194000.0,44866116.756,4705547.174,Gas,-121.86540284907652,3310174.3549342193,0.09535327935207938,0.09204310499714516,Coal_Gas,153346124.47700006
679,Anclote,FL,28.184444,-82.788611,1974,Gas_SC,1112,2373107000.0,25707131.313,1527741.288,Gas,-121.61332511524327,717956.0333667551,0.09607123538544614,0.09535327935207938,Gas_Gas,154873865.76500005
100,Yates,GA,33.4622,-84.8986,1950,Gas_SC,1484,2428382000.0,25020975.687,1486953.61,Gas,-120.52196020577178,658306.635288456,0.0967295420207346,0.09607123538544614,Gas_Gas,156360819.37500006
588,St Francis Energy Facility,MO,36.5852,-90.1779,1999,Gas_CC,506,985606000.0,7230221.97,429682.715,Gas,-120.05451586975418,93360.24590018531,0.09682290226663477,0.0967295420207346,Gas_Gas,156790502.09000006
274,Maddox,NM,32.714224,-103.301469,1963,Gas_SC,210,524387000.0,5440333.754,323309.838,Gas,-119.68875042860867,144371.06266396862,0.09696727332929875,0.09682290226663477,Gas_Gas,157113811.92800006
286,74th Street,NY,40.768,-73.9515,1968,Oil,36,280000.0,2475553.925,147554.775,Gas,-118.54974999825211,147459.22942565492,0.09711473255872441,0.09696727332929875,Oil_Gas,157261366.70300007
768,Newark Bay Cogeneration Partnership LP,NJ,40.7197,-74.13,1993,Gas_CC,152,60115000.0,526378.4870000001,31281.952,Gas,-117.61485272633435,10768.658422307333,0.0971255012171467,0.09711473255872441,Gas_Gas,157292648.65500006
21,Cross,SC,33.371506,-80.113235,1984,Coal,2389,6832826000.0,71046981.476,7289416.468,Gas,-117.44994538549334,4957822.594535949,0.10208332381168266,0.0971255012171467,Coal_Gas,164582065.12300006
277,Cunningham,NM,32.7131,-103.3533,1957,Gas_SC,517,1345768000.0,14318869.367,850966.878,Gas,-116.94613306195923,391744.8190885086,0.10247506863077116,0.10208332381168266,Gas_Gas,165433032.00100005
346,Homer City Generating Station,PA,40.512825,-79.196107,1969,Coal,2012,3413527000.0,33998054.615,3488198.994,Gas,-116.3945933391846,2323386.8591521163,0.10479845548992328,0.10247506863077116,Coal_Gas,168921230.99500003
605,Hamilton Peaking,OH,39.3528,-84.5183,2000,Gas_SC,32,2999000.0,35517.399999999994,2094.3,Solar,-115.56606363721123,2094.3,0.10480054978992329,0.10479845548992328,Gas_Solar,168923325.29500005
313,R M Heskett,ND,46.8669,-100.8836,1954,Coal,203,459560000.0,5172104.727,561996.822,Gas,-115.19702503923043,405179.2357642113,0.10520572902568749,0.10480054978992329,Coal_Gas,169485322.11700004
832,Fortistar North Tonawanda,NY,43.0483,-78.8539,1993,Gas_CC,65,11980000.0,184773.137,10981.236,Gas,-113.81111473320172,6893.250354807317,0.10521262227604229,0.10520572902568749,Gas_Gas,169496303.35300004
517,Ottumwa,IA,41.0961,-92.555833,1981,Coal,725,2751569000.0,28662182.975,3005151.0130000003,Gas,-113.68257350521185,2066221.58280324,0.10727884385884554,0.10521262227604229,Coal_Gas,172501454.36600006
252,North Omaha,NE,41.32909,-95.94466,1954,Coal,642,1947607000.0,20227757.291,2105599.714,Gas,-113.52366453796995,1441009.6089518545,0.10871985346779739,0.10727884385884554,Coal_Gas,174607054.08000004
423,Mitchell (WV),WV,39.8297,-80.8153,1971,Coal,1632,3956208000.0,39052565.323,4000630.396,Gas,-112.48663647244268,2650636.9474694114,0.1113704904152668,0.10871985346779739,Coal_Gas,178607684.47600004
1105,Chula Vista Energy Center,CA,32.591667,-117.058611,2001,Gas_SC,37,2844000.0,45498.151,2703.781,Solar,-111.75936485343594,2703.781,0.1113731941962668,0.1113704904152668,Gas_Solar,178610388.25700003
717,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,1990,Coal,47,41791000.0,774489.808,91160.458,Gas,-110.86185995210667,76899.93979480406,0.1114500941360616,0.1113731941962668,Coal_Gas,178701548.71500003
223,Jack Watson,MS,30.4392,-89.0286,1957,Gas_SC,1212,2392307000.0,23890945.719,1416769.574,Gas,-109.54567329947858,600432.622840236,0.11205052675890186,0.1114500941360616,Gas_Gas,180118318.28900003
135,Burlington (IA),IA,40.7412,-91.116667,1968,Coal,288,1224617000.0,12458284.273,1305468.737,Gas,-109.38138252964661,887587.5419366504,0.1129381143008385,0.11205052675890186,Coal_Gas,181423787.02600002
693,North Valmy,NV,40.881317,-117.151605,1981,Coal,566,1085346000.0,10399050.569,1090649.724,Gas,-109.25959874014708,720292.5563816945,0.11365840685722019,0.1129381143008385,Coal_Gas,182514436.75000003
305,Roxboro,NC,36.4833,-79.0731,1966,Coal,2573,2310556000.0,55418825.502,5681613.894,Gas,-108.44622825765236,4893173.17944125,0.11855158003666143,0.11365840685722019,Coal_Gas,188196050.64400002
455,East Bend,KY,38.9036,-84.8514,1981,Coal,772,2492997000.0,26608833.796,2730062.755,Gas,-108.15913675499968,1879366.93283736,0.1204309469694988,0.11855158003666143,Coal_Gas,190926113.39900002
169,Coughlin Power Station,LA,30.8439,-92.261111,1961,Gas_CC,920,3841940000.0,27472642.949,1632662.042,Gas,-107.89608323618813,321660.7423596345,0.12075260771185843,0.1204309469694988,Gas_Gas,192558775.441
472,Trimble County,KY,38.5847,-85.4117,1990,Coal,2594,9717610000.0,84222695.172,8478734.484,Gas,-106.21468337173371,5162753.6671735495,0.12591536137903198,0.12075260771185843,Coal_Gas,201037509.925
310,James E. Rogers Energy Complex,NC,35.22,-81.7594,1940,Coal,2540,5789040000.0,50317830.194,4597599.933,Gas,-105.94182423191779,2622181.5340478923,0.12853754291307987,0.12591536137903198,Coal_Gas,205635109.858
10,Whelan Energy Center,NE,40.580872,-98.312437,1981,Coal,324,1163179000.0,11683032.735,1225316.813,Gas,-104.44454701147838,828400.3643531236,0.129365943277433,0.12853754291307987,Coal_Gas,206860426.671
825,Lockport Energy Associates LP,NY,43.161947,-78.744971,1992,Gas_CC,219,118965000.0,1539734.668,91498.818,Gas,-104.29002083580113,50903.89210013793,0.12941684716953314,0.129365943277433,Gas_Gas,206951925.489
402,Silas Ray,TX,25.9131,-97.5214,1952,Gas_CC,168,116528000.0,1470921.537,87410.28,Gas,-103.61366019195054,47646.941831134136,0.12946449411136426,0.12941684716953314,Gas_Gas,207039335.769
290,Northport,NY,40.923565,-73.342323,1967,Gas_SC,1564,3136361000.0,31779700.968,1892666.569,Gas,-102.81801952867566,822432.9507911378,0.1302869270621554,0.12946449411136426,Gas_Gas,208932002.338
551,Hay Road,DE,39.7436,-75.5072,1989,Gas_CC,1193,1209513000.0,14348604.639,852744.125,Gas,-102.2640104576081,440016.9312041788,0.13072694399335957,0.1302869270621554,Gas_Gas,209784746.463
121,Michigan City,IN,41.7208,-86.9086,1950,Coal,680,1658109000.0,16260738.308,1705426.85,Gas,-102.03733785335712,1139623.361672388,0.13186656735503197,0.13072694399335957,Coal_Gas,211490173.313
9,Platte,NE,40.854765,-98.348222,1982,Coal,109,409993000.0,4842587.007,507889.874,Gas,-101.37050732024635,367986.2430626474,0.1322345535980946,0.13186656735503197,Coal_Gas,211998063.187
898,Taft Cogeneration Facility,LA,29.9888,-90.4599,2002,Gas_CC,892,3652995000.0,42945276.377,2552160.82,Gas,-101.20451422374234,1305634.0151618824,0.1335401876132565,0.1322345535980946,Gas_Gas,214550224.007
255,Fort Churchill,NV,39.1281,-119.1322,1968,Gas_SC,230,660444000.0,7254595.796,431131.175,Gas,-101.15948392747968,205765.09891872815,0.1337459527121752,0.1335401876132565,Gas_Gas,214981355.182
365,Williams,SC,33.0158,-79.9297,1972,Coal,711,2923951000.0,26361645.203,2704237.285,Gas,-100.23277140433697,1706485.221957697,0.1354524379341329,0.1337459527121752,Coal_Gas,217685592.467
126,F B Culley,IN,37.9111,-87.3275,1955,Coal,414,1020047000.0,12318607.888,1258642.022,Gas,-99.50993471393095,910567.1060215476,0.13636300504015444,0.1354524379341329,Coal_Gas,218944234.48900002
510,Merom,IN,39.0694,-87.5108,1982,Coal,1080,2808884000.0,29308006.55,3007001.638,Gas,-99.24232105325727,2048514.3699689978,0.13841151941012347,0.13636300504015444,Coal_Gas,221951236.12700003
700,Gilroy Power Plant,CA,37.0001,-121.5367,1987,Gas_CC,130,116154000.0,940467.78,55885.3,Gas,-98.23646301243419,16249.583419723633,0.13842776899354317,0.13841151941012347,Gas_Gas,222007121.42700005
348,Shawville,PA,41.06755,-78.366228,1954,Gas_SC,632,1481276000.0,15157043.114,900764.211,Gas,-98.17405142388168,395302.1889158233,0.13882307118245898,0.13842776899354317,Gas_Gas,222907885.63800004
424,Mt Storm,WV,39.2008,-79.2636,1965,Coal,1680,5067481000.0,50102368.115,5140495.682,Gas,-97.78543669599493,3411297.8869009465,0.14223436906935996,0.13882307118245898,Coal_Gas,228048381.32000005
771,Indeck Silver Springs Energy Center,NY,42.6544,-78.0772,1991,Gas_CC,56,49046000.0,458029.775,27219.1,Gas,-97.73704142585899,10482.927716684444,0.14224485199707662,0.14223436906935996,Gas_Gas,228075600.42000005
678,Belews Creek,NC,36.2811,-80.0603,1974,Coal,2490,5751348000.0,51475866.161,4846203.945,Gas,-97.72499455283862,2883647.3452915153,0.14512849934236816,0.14224485199707662,Coal_Gas,232921804.36500004
287,E F Barrett,NY,40.616689,-73.647881,1956,Gas_SC,684,1469493000.0,15812832.339,941535.239,Gas,-97.65711341438738,440093.97942478023,0.14556859332179292,0.14512849934236816,Gas_Gas,233863339.60400003
111,Baldwin Energy Complex,IL,38.205,-89.8544,1970,Coal,1893,4473276000.0,42583477.514,4466151.61,Gas,-96.53158447419584,2939716.879199921,0.14850831020099287,0.14556859332179292,Coal_Gas,238329491.21400005
454,Newton,IL,38.9361,-88.2781,1977,Coal,1234,2860079000.0,28793934.068,3019906.626,Gas,-96.17189291324877,2043949.873402584,0.15055226007439546,0.14850831020099287,Coal_Gas,241349397.84000003
158,Mill Creek (KY),KY,38.0525,-85.9103,1972,Coal,1715,7340568000.0,68286753.78299999,6995650.739,Gas,-96.08903337423453,4490797.9333605375,0.155043058007756,0.15055226007439546,Coal_Gas,248345048.57900003
481,Sherburne County,MN,45.3808,-93.8931,1976,Coal,2468,9614564000.0,96765805.27,10148791.521,Gas,-95.81577944380994,6867973.5229377,0.16191103153069372,0.155043058007756,Coal_Gas,258493840.10000002
20,Oklaunion,TX,34.0825,-99.1753,1986,Coal,720,1209201000.0,12914358.63,1354458.972,Gas,-95.25960522069283,941838.2432727348,0.16285286977396643,0.16191103153069372,Coal_Gas,259848299.07200003
530,Independence Steam Electric Station,AR,35.678442,-91.408761,1983,Coal,1800,3136187000.0,35188269.116000004,3688666.339,Gas,-94.38895847604991,2618492.0955409096,0.16547136186950734,0.16285286977396643,Coal_Gas,263536965.411
