,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission
376,Kingston,TN,35.8992,-84.5194,1954,Coal,1700,1746724000.0,18878690.876,1958476.24,Gas,-179.1723470190603,1362434.283563143,0.004949018170429508,0.003586583886866364,Coal_Gas,8414816.153999997
160,Elmer Smith,KY,37.7942,-87.0608,1964,Coal,445,501812000.0,4914382.851,504216.512,Gas,-178.9688501790148,332981.09859554,0.005281999269025047,0.004949018170429508,Coal_Gas,8919032.665999997
105,Kincaid Generation LLC,IL,39.590556,-89.496389,1967,Coal,1318,1624422000.0,16187689.842,1697765.107,Gas,-174.5453660598666,1143456.774968682,0.006425456043993729,0.005281999269025047,Coal_Gas,10616797.772999998
129,Lansing,IA,43.3359,-91.1675,1948,Coal,339,405557000.0,4329877.575,453574.457,Gas,-172.69936761441267,315184.5409476286,0.0067406405849413575,0.006425456043993729,Coal_Gas,11070372.229999999
27,Lake Catherine,AR,34.4341,-92.9049,1950,Gas_SC,751,499406000.0,5247637.251,311859.148,Gas,-171.55861550915702,141444.7440665194,0.006882085329007877,0.0067406405849413575,Gas_Gas,11382231.377999999
301,S A Carlson,NY,42.0933,-79.2478,1951,Gas_SC,95,69026000.0,643513.625,38231.6,Gas,-166.0556916052367,14677.568518775442,0.006896762897526653,0.006882085329007877,Gas_Gas,11420462.977999998
437,West Marinette,WI,45.0869,-87.6881,1971,Gas_SC,185,116588000.0,1464473.521,86512.441,Gas,-165.75440918715515,46728.628779488776,0.0069434915263061414,0.006896762897526653,Gas_Gas,11506975.418999998
337,Tulsa,OK,36.116492,-95.990974,1948,Gas_SC,443,286760000.0,3340183.4050000003,198503.179,Gas,-165.37193558961613,100650.86150288365,0.007044142387809025,0.0069434915263061414,Gas_Gas,11705478.597999997
391,Wilkes,TX,32.848163,-94.547986,1964,Gas_SC,882,751984000.0,7860591.172,467167.276,Gas,-165.33142295767752,210564.62179177173,0.007254707009600797,0.007044142387809025,Gas_Gas,12172645.873999998
385,Cedar Bayou,TX,29.75,-94.9256,1970,Gas_SC,2295,2006819000.0,20382213.632,1211289.521,Gas,-164.10007187939294,526494.2568514243,0.007781201266452221,0.007254707009600797,Gas_Gas,13383935.394999998
284,Ravenswood,NY,40.759167,-73.946111,1963,Gas_SC,2633,2186656000.0,18367965.072,1089195.584,Gas,-160.65809798182823,343033.78608894395,0.008124235052541165,0.007781201266452221,Gas_Gas,14473130.978999998
113,Dallman,IL,39.754803,-89.602389,1968,Coal,617,916183000.0,9252006.177,946787.427,Gas,-156.51424071110912,634154.4593564635,0.008758389511897627,0.008124235052541165,Coal_Gas,15419918.405999998
329,Richland,OH,41.305203,-84.334622,1965,Gas_SC,450,261701000.0,3145988.715,186960.261,Gas,-156.1075919407527,97658.93117257342,0.0088560484430702,0.008758389511897627,Gas_Gas,15606878.666999998
212,Black Dog,MN,44.8108,-93.2501,1952,Gas_CC,1678,1610073000.0,13281633.484,789309.6950000001,Gas,-154.01667605366757,239897.7324196729,0.009095946175489875,0.0088560484430702,Gas_Gas,16396188.361999998
336,Southwestern,OK,35.1009,-98.3524,1952,Gas_SC,657,504821000.0,6010680.263,356641.376,Gas,-149.96515203958205,184379.18890552456,0.009280325364395398,0.009095946175489875,Gas_Gas,16752829.737999998
244,Lon Wright,NE,41.4281,-96.4623,1957,Coal,211,327347000.0,3305806.129,340384.907,Gas,-148.1732936105277,228682.9172673715,0.009509008281662769,0.009280325364395398,Coal_Gas,17093214.645
373,Gallatin (TN),TN,36.3156,-86.4006,1956,Coal,1914,2765308000.0,27983225.26,2853724.553,Gas,-147.9780479193695,1910106.9062106435,0.011419115187873414,0.009509008281662769,Coal_Gas,19946939.198
351,New Castle Plant,PA,40.937939,-80.369007,1939,Gas_SC,424,595298000.0,6338136.165,376668.958,Gas,-147.49515125147673,173532.92472688528,0.0115926481126003,0.011419115187873414,Gas_Gas,20323608.156
136,Ames Electric Services Power Plant,IA,42.0258,-93.6089,1968,Gas_SC,108,263519000.0,3554398.289,210709.305,Gas,-145.8065424289947,120787.61140771864,0.011713435724008018,0.0115926481126003,Gas_Gas,20534317.461
407,O W Sommers,TX,29.308056,-98.3242,1972,Gas_SC,892,979976000.0,10762585.211,639604.099,Gas,-145.55602581736025,305202.7784129095,0.012018638502420928,0.011713435724008018,Gas_Gas,21173921.56
404,Sim Gideon,TX,30.1456,-97.2708,1965,Gas_SC,623,680051000.0,6856742.529,407490.218,Gas,-145.4677589505367,175433.56307521457,0.012194072065496143,0.012018638502420928,Gas_Gas,21581411.777999997
346,Homer City Generating Station,PA,40.512825,-79.196107,1969,Coal,2012,3413527000.0,33998054.615,3488198.994,Gas,-143.31822391391074,2323386.8591521163,0.01451745892464826,0.012194072065496143,Coal_Gas,25069610.771999996
433,Edgewater,WI,43.715142,-87.705863,1951,Coal,833,1189922000.0,12373316.499,1297712.24,Gas,-140.55520252755335,891670.165300587,0.015409129089948846,0.01451745892464826,Coal_Gas,26367323.011999995
3,Greene County,AL,32.6017,-87.7811,1965,Gas_SC,1288,1153839000.0,11641749.925,696954.552,Gas,-140.29381761452126,303225.2307259198,0.015712354320674766,0.015409129089948846,Gas_Gas,27064277.563999996
33,AES Alamitos LLC,CA,33.7688,-118.1009,1956,Gas_SC,2055,1785596000.0,15163913.192,901172.842,Gas,-140.07587035179182,291866.4299704946,0.01600422075064526,0.015712354320674766,Gas_Gas,27965450.405999996
0,Barry,AL,31.0069,-88.0103,1954,Coal,2839,11673453000.0,91895874.8,6846726.2,Gas,-135.82444839289715,2863344.873302883,0.018867565623948146,0.016004220750645264,Coal_Gas,34812176.606
215,Allen S King,MN,45.03,-92.7786,1958,Coal,598,894925000.0,8883284.94,931679.661,Gas,-133.4978847971081,626300.6498544188,0.019493866273802563,0.018867565623948146,Coal_Gas,35743856.267
275,Reeves,NM,35.171,-106.6019,1960,Gas_SC,154,123633000.0,1455196.284,86479.228,Gas,-132.94752660642808,44291.42088212796,0.019538157694684692,0.019493866273802563,Gas_Gas,35830335.495
45,Scattergood,CA,33.918151,-118.427648,1958,Gas_SC,1714,1773127000.0,13597388.757,794092.53,Gas,-130.7750495189586,189040.96713659714,0.019727198661821287,0.019538157694684692,Gas_Gas,36624428.025
628,Glenwood Landing,NY,40.8275,-73.6478,1967,Gas_SC,122,116181000.0,1116843.675,66625.55,Gas,-130.63456229619095,26980.62009648321,0.01975417928191777,0.019727198661821287,Gas_Gas,36691053.574999996
95,Arvah B Hopkins,FL,30.4522,-84.4,1970,Gas_CC,1107,1412279000.0,11056639.06,657115.279,Gas,-130.49792222002426,175197.3926054192,0.01992937667452319,0.01975417928191777,Gas_Gas,37348168.853999995
310,James E. Rogers Energy Complex,NC,35.22,-81.7594,1940,Coal,2540,5789040000.0,50317830.194,4597599.933,Gas,-129.80938605585493,2622181.5340478923,0.022551558208571083,0.01992937667452319,Coal_Gas,41945768.78699999
49,Comanche (CO),CO,38.2081,-104.5747,1973,Coal,1634,4648786000.0,47269634.09,4883250.386,Gas,-127.69964431340104,3296925.641795266,0.02584848385036635,0.022551558208571083,Coal_Gas,46829019.17299999
103,Grand Tower Energy Center LLC,IL,37.6577,-89.511161,1951,Gas_CC,639,1171248000.0,11380872.664,676329.532,Gas,-127.67567504037743,276659.664641015,0.026125143515007367,0.02584848385036635,Gas_Gas,47505348.70499999
331,Horseshoe Lake,OK,35.50866,-97.17969,1958,Gas_SC,973,1100144000.0,11918441.24,708294.052,Gas,-124.81387493674302,332887.30077755766,0.026458030815784923,0.026125143515007367,Gas_Gas,48213642.75699999
17,Yucca,AZ,32.7214,-114.7106,1959,Gas_SC,421,425651000.0,4890130.695,290612.052,Gas,-124.6429835325536,145365.37605159343,0.026603396191836517,0.026458030815784923,Gas_Gas,48504254.80899999
333,Mustang,OK,35.46988,-97.67498,1950,Gas_SC,995,1161180000.0,10664970.871,629325.727,Gas,-123.42852690105676,233091.40550710843,0.02683648759734363,0.026603396191836517,Gas_Gas,49133580.53599999
348,Shawville,PA,41.06755,-78.366228,1954,Gas_SC,632,1481276000.0,15157043.114,900764.211,Gas,-122.69454979583243,395302.1889158233,0.02723178978625945,0.02683648759734363,Gas_Gas,50034344.746999994
379,Victoria,TX,28.7883,-97.01,1955,Gas_CC,712,966155000.0,7497727.98,445582.317,Gas,-122.49747206402365,115897.19420942094,0.02734768698046887,0.02723178978625945,Gas_Gas,50479927.063999996
279,Arthur Kill Generating Station,NY,40.591564,-74.200035,1959,Gas_SC,895,937632000.0,10129449.587,601846.01,Gas,-121.62709331969911,281893.9101274369,0.02762958089059631,0.02734768698046887,Gas_Gas,51081773.07399999
286,74th Street,NY,40.768,-73.9515,1968,Oil,36,280000.0,2475553.925,147554.775,Gas,-120.79648888754,147459.22942565492,0.02777704012002196,0.02762958089059631,Oil_Gas,51229327.84899999
291,Port Jefferson,NY,40.949696,-73.078507,1948,Gas_SC,590,600008000.0,6140145.224,369870.655,Gas,-120.7126070413777,165127.4086727236,0.027942167528694686,0.02777704012002196,Gas_Gas,51599198.50399999
378,Nueces Bay,TX,27.819412,-97.419203,1949,Gas_CC,941,1252086000.0,9111852.548,541505.7170000001,Gas,-118.84804724810289,114251.1598592049,0.02805641868855389,0.027942167528694686,Gas_Gas,52140704.22099999
170,Teche,LA,29.822222,-91.5425,1953,Gas_SC,467,503159000.0,5116865.048,304082.141,Gas,-117.48605242182138,132387.08513610138,0.02818880577368999,0.02805641868855389,Gas_Gas,52444786.361999996
631,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Gas,-116.40150894673658,1485828.1428101026,0.029674633916500097,0.02818880577368999,Gas_Gas,55641427.283999994
217,Hoot Lake,MN,46.290641,-96.043252,1914,Coal,137,213468000.0,2501980.075,262407.725,Gas,-114.50425835355847,189565.14405609417,0.02986419906055619,0.029674633916500097,Coal_Gas,55903835.008999996
90,Northside Generating Station,FL,30.4172,-81.5525,1966,Coal,1405,5080842000.0,55671482.453,4623721.522,Gas,-114.18794785131128,2889964.4968337156,0.0327541635573899,0.02986419906055619,Coal_Gas,60527556.530999996
111,Baldwin Energy Complex,IL,38.205,-89.8544,1970,Coal,1893,4473276000.0,42583477.514,4466151.61,Gas,-112.3647227617491,2939716.879199921,0.035693880436589824,0.0327541635573899,Coal_Gas,64993708.140999995
352,Brunner Island,PA,40.096111,-76.6962,1961,Gas_SC,1621,2060637000.0,19918795.885,1342783.238,Gas,-112.16042241564752,639623.4319939135,0.036333503868583736,0.035693880436589824,Gas_Gas,66336491.37899999
394,Plant X,TX,34.1661,-102.4114,1952,Gas_SC,434,976440000.0,10435557.995,620181.384,Gas,-111.42526617595158,286986.66752321,0.03662049053610695,0.036333503868583736,Gas_Gas,66956672.763
227,Hawthorn,MO,39.1306,-94.4778,1969,Coal,1045,2381292000.0,22713664.04,2263843.506,Gas,-110.16720154016132,1451265.2494881323,0.03807175578559508,0.03662049053610695,Coal_Gas,69220516.269
96,S O Purdom,FL,30.162304,-84.200673,1963,Gas_CC,350,663452000.0,6650960.348,395280.832,Gas,-108.90432331570443,168888.32346290682,0.03824064410905798,0.03807175578559508,Gas_Gas,69615797.101
305,Roxboro,NC,36.4833,-79.0731,1966,Coal,2573,2310556000.0,55418825.502,5681613.894,Gas,-108.26718845561211,4893173.17944125,0.043133817288499236,0.03824064410905798,Coal_Gas,75297410.99499999
100,Yates,GA,33.4622,-84.8986,1950,Gas_SC,1484,2428382000.0,25020975.687,1486953.61,Gas,-107.7228501517825,658306.635288456,0.04379212392378769,0.043133817288499236,Gas_Gas,76784364.60499999
334,Seminole,OK,34.96645,-96.7258,1971,Gas_SC,1724,2667360000.0,28228357.389,1677574.715,Gas,-106.98752489449828,767380.2750533259,0.04455950419884101,0.04379212392378769,Gas_Gas,78461939.32
363,Urquhart,SC,33.435,-81.9111,1953,Gas_CC,755,1363832000.0,15099214.228,899655.8539999999,Gas,-106.8996832438748,434269.7406064751,0.044993773939447486,0.04455950419884101,Gas_Gas,79361595.174
52,Hayden,CO,40.4856,-107.185,1965,Coal,465,2286358000.0,24115724.321,2474266.67,Gas,-106.86695886118365,1694083.1404698286,0.046687857079917315,0.044993773939447486,Coal_Gas,81835861.844
19,H Wilson Sundt Generating Station,AZ,32.16,-110.9047,1958,Gas_SC,736,1016524000.0,10599106.418,629887.725,Gas,-105.59819647223085,283014.9770873249,0.04697087205700464,0.046687857079917315,Gas_Gas,82465749.56899999
250,Sheldon,NE,40.5589,-96.7847,1961,Coal,227,563013000.0,5786358.566,606873.678,Gas,-105.16037430427004,414754.39068306604,0.0473856264476877,0.04697087205700464,Coal_Gas,83072623.247
114,Marion,IL,37.619747,-88.953114,1963,Coal,422,1000046000.0,12859348.206,1356548.317,Gas,-105.15798798724342,1015298.4261375323,0.04840092487382523,0.0473856264476877,Coal_Gas,84429171.564
384,Sabine,TX,30.0242,-93.878,1962,Gas_SC,2049,4956860000.0,50392669.797,2994758.426,Gas,-104.54972440317678,1303308.298685325,0.049704233172510555,0.04840092487382523,Gas_Gas,87423929.99
393,Nichols,TX,35.283357,-101.746423,1960,Gas_SC,473,1351105000.0,14264860.448,847745.3369999999,Gas,-103.369402019193,386702.1111946526,0.050090935283705215,0.049704233172510555,Gas_Gas,88271675.32699999
207,Erickson Station,MI,42.692222,-84.657222,1973,Coal,154,616427000.0,7461886.34,782601.455,Gas,-102.98150306823659,572255.4844399674,0.05066319076814518,0.050090935283705215,Coal_Gas,89054276.78199999
388,W A Parish,TX,29.4828,-95.6311,1958,Coal,4005,11731786000.0,116339094.918,11373985.015,Gas,-102.8089010526217,7370698.474059058,0.05803388924220424,0.05066319076814518,Coal_Gas,100428261.79699999
48,Cherokee,CO,39.807275,-104.964548,1957,Gas_CC,1425,4021840000.0,31338454.353,1862330.822,Gas,-102.70735351520841,489941.4908429263,0.058523830733047164,0.05803388924220424,Gas_Gas,102290592.61899999
171,Little Gypsy,LA,30.005067,-90.461694,1961,Gas_SC,1249,1713462000.0,18307564.102,1087990.954,Gas,-102.57943981376657,503299.12932694936,0.059027129862374114,0.058523830733047164,Gas_Gas,103378583.57299998
97,Bowen,GA,34.1256,-84.9222,1971,Coal,3538,8768072000.0,84573288.441,8677220.883,Gas,-102.16261895593684,5685254.900360942,0.06471238476273505,0.059027129862374114,Coal_Gas,112055804.45599999
138,Muscatine Plant #1,IA,41.3917,-91.0569,1958,Coal,293,811937000.0,9568391.947,1003529.785,Gas,-101.69169391175609,726469.1171535216,0.06543885387988858,0.06471238476273505,Coal_Gas,113059334.24099998
695,Astoria Generating Station,NY,40.787674,-73.912561,1954,Gas_SC,1345,1522144000.0,8977037.817,533408.173,Gas,-101.48394141479102,14000.591871771903,0.06545285447176034,0.06543885387988858,Gas_Gas,113592742.41399997
224,Baxter Wilson,MS,32.2831,-90.9306,1967,Gas_SC,1327,1577580000.0,15533548.14,923362.417,Gas,-100.33072438493994,385038.1770882242,0.06583789264884857,0.06545285447176034,Gas_Gas,114516104.83099997
325,W H Sammis,OH,40.5317,-80.6319,1959,Coal,2464,5476431000.0,53871683.463,5650061.447,Gas,-98.6174192678276,3781315.9282280286,0.0696192085770766,0.06583789264884857,Coal_Gas,120166166.27799997
51,Martin Drake,CO,38.824444,-104.833333,1962,Gas_SC,257,449750000.0,5251736.758,504985.454,Gas,-97.12264266137053,351515.37520822964,0.06997072395228483,0.0696192085770766,Gas_Gas,120671151.73199996
133,Walter Scott Jr Energy Center,IA,41.18,-95.8408,1954,Coal,1777,5450692000.0,52232489.325,5478142.3,Gas,-97.03227650627524,3618179.8081496996,0.07358890376043452,0.06997072395228483,Coal_Gas,126149294.03199996
149,Chanute 2,KS,37.6953,-95.4586,1965,Gas_SC,64,243288000.0,3269468.305,193589.122,Gas,-96.2377675201388,110570.93738834411,0.07369947469782287,0.07358890376043452,Gas_Gas,126342883.15399995
392,Jones,TX,33.5239,-101.7392,1971,Gas_SC,858,2817409000.0,28763007.782,1709344.851,Gas,-96.18311844923885,747948.5614643845,0.07444742325928726,0.07369947469782287,Gas_Gas,128052228.00499995
252,North Omaha,NE,41.32909,-95.94466,1954,Coal,642,1947607000.0,20227757.291,2105599.714,Gas,-94.66977454617162,1441009.6089518545,0.07588843286823911,0.07444742325928726,Coal_Gas,130157827.71899995
288,East Hampton,NY,40.961706,-72.210277,1962,Oil,27,12648000.0,180730.972,14660.503,Gas,-93.64597441470448,10344.572913155505,0.07589877744115225,0.07588843286823911,Oil_Gas,130172488.22199996
423,Mitchell (WV),WV,39.8297,-80.8153,1971,Coal,1632,3956208000.0,39052565.323,4000630.396,Gas,-93.10168443936111,2650636.9474694114,0.07854941438862167,0.07589877744115225,Coal_Gas,134173118.61799996
201,Monroe (MI),MI,41.8906,-83.3464,1969,Coal,3288,14295504000.0,136084002.376,14276708.615,Gas,-91.86480626087167,9398593.828456212,0.08794800821707788,0.07854941438862167,Coal_Gas,148449827.23299995
431,South Oak Creek,WI,42.8457,-87.8294,1959,Coal,1258,3381674000.0,33900439.978,3553613.478,Gas,-91.28772430310855,2399670.6759364507,0.09034767889301433,0.08794800821707788,Coal_Gas,152003440.71099997
162,Shawnee,KY,37.1517,-88.775,1953,Coal,1750,4089194000.0,44866116.756,4705547.174,Gas,-91.1841372866725,3310174.3549342193,0.09365785324794854,0.09034767889301433,Coal_Gas,156708987.88499996
198,J H Campbell,MI,42.910296,-86.20074,1962,Coal,1577,7290821000.0,70803324.577,7425853.869,Gas,-90.45812829576835,4937976.440813909,0.09859582968876246,0.09365785324794854,Coal_Gas,164134841.75399995
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Gas,-90.44193079573047,1288977.6154818414,0.09988480730424429,0.09859582968876246,Gas_Gas,166308709.92899996
313,R M Heskett,ND,46.8669,-100.8836,1954,Coal,203,459560000.0,5172104.727,561996.822,Gas,-88.87987932685265,405179.2357642113,0.1002899865400085,0.09988480730424429,Coal_Gas,166870706.75099996
110,Joppa Steam,IL,37.2094,-88.858889,1953,Coal,1098,4492161000.0,44699839.569,4446866.1,Gas,-88.74656205141453,2913987.1614445397,0.10320397370145304,0.1002899865400085,Coal_Gas,171317572.85099995
480,Lewis & Clark,MT,47.6785,-104.15665,1958,Coal,68,256912000.0,3179862.54,345979.82,Gas,-88.57657152892187,258312.66072806824,0.10346228636218112,0.10320397370145304,Coal_Gas,171663552.67099994
93,C D McIntosh Jr,FL,28.0801,-81.9229,1970,Gas_CC,1409,2031202000.0,21820771.667,1583518.393,Gas,-87.7753436019088,890402.8154969391,0.10435268917767805,0.10346228636218112,Gas_Gas,173247071.06399995
234,Sioux,MO,38.915479,-90.290247,1967,Coal,1098,3014662000.0,30181257.813,3165411.165,Gas,-87.37161136350116,2136705.4069776405,0.10648939458465569,0.10435268917767805,Coal_Gas,176412482.22899994
357,Hunlock Power Station,PA,41.200556,-76.07,1959,Gas_CC,145,269228000.0,2075792.719,123361.755,Gas,-87.07494443028733,31491.955393661454,0.10652088654004935,0.10648939458465569,Gas_Gas,176535843.98399994
44,Haynes,CA,33.764741,-118.09913,1962,Gas_SC,2882,3802589000.0,28051436.0,1636605.754,Gas,-86.32555612667335,339032.361131252,0.1068599189011806,0.10652088654004935,Gas_Gas,178172449.73799995
287,E F Barrett,NY,40.616689,-73.647881,1956,Gas_SC,684,1469493000.0,15812832.339,941535.239,Gas,-86.11527601122923,440093.97942478023,0.10730001288060537,0.1068599189011806,Gas_Gas,179113984.97699994
440,Genoa,WI,43.5589,-91.2325,1969,Coal,345,1006246000.0,10542454.298,1105690.912,Gas,-85.6347349026283,762325.3691341772,0.10806233824973954,0.10730001288060537,Coal_Gas,180219675.88899994
197,Dan E Karn,MI,43.644996,-83.840074,1959,Gas_SC,1945,1828950000.0,20504908.273,2109575.665,Gas,-85.41027770493488,1485475.3857199368,0.10954781363545948,0.10806233824973954,Gas_Gas,182329251.55399993
290,Northport,NY,40.923565,-73.342323,1967,Gas_SC,1564,3136361000.0,31779700.968,1892666.569,Gas,-84.40939521754557,822432.9507911378,0.11037024658625062,0.10954781363545948,Gas_Gas,184221918.12299994
419,Transalta Centralia Generation,WA,46.755938,-122.859764,1972,Coal,1778,5470187000.0,60929479.257,6390281.626,Gas,-83.97409744999571,4523666.773535924,0.11489391335978653,0.11037024658625062,Coal_Gas,190612199.74899992
350,Keystone,PA,40.6604,-79.3411,1967,Coal,1880,7931612000.0,77364299.749,7937574.553,Gas,-83.39268441869699,5231037.324349079,0.12012495068413562,0.11489391335978653,Coal_Gas,198549774.30199993
383,Lewis Creek,TX,30.4356,-95.5214,1970,Gas_SC,542,2362997000.0,23027716.052,1368501.96,Gas,-83.37098057518728,562166.5830690004,0.12068711726720462,0.12012495068413562,Gas_Gas,199918276.26199993
345,Conemaugh,PA,40.3842,-79.0611,1970,Coal,1962,8186225000.0,76568322.164,7850456.132999999,Gas,-83.0588472776401,5057036.242489358,0.12574415350969398,0.12068711726720462,Coal_Gas,207768732.39499992
135,Burlington (IA),IA,40.7412,-91.116667,1968,Coal,288,1224617000.0,12458284.273,1305468.737,Gas,-82.81611152119663,887587.5419366504,0.1266317410516306,0.12574415350969398,Coal_Gas,209074201.1319999
121,Michigan City,IN,41.7208,-86.9086,1950,Coal,680,1658109000.0,16260738.308,1705426.85,Gas,-82.4146249106258,1139623.361672388,0.127771364413303,0.1266317410516306,Coal_Gas,210779627.9819999
312,Marshall (NC),NC,35.5975,-80.9658,1965,Coal,2118,6545010000.0,59710933.33499999,6104876.479,Gas,-81.45941777901082,3871495.2663420234,0.13164285967964504,0.127771364413303,Coal_Gas,216884504.4609999
13,Cholla,AZ,34.9394,-110.3033,1962,Coal,1127,3529723000.0,40707844.837,4176620.563,Gas,-79.93263293283468,2972158.3797356887,0.1346150180593807,0.131642859679645,Coal_Gas,221061125.0239999
102,E D Edwards,IL,40.5958,-89.6631,1960,Coal,779,3338667000.0,32727715.523,3432477.373,Gas,-79.8232382108643,2293210.0299216593,0.13690822808930236,0.1346150180593807,Coal_Gas,224493602.3969999
276,San Juan,NM,36.8006,-108.4386,1973,Coal,1848,5352045000.0,59622703.411,6249613.377,Gas,-79.11677726296183,4423312.6146940505,0.14133154070399642,0.13690822808930236,Coal_Gas,230743215.7739999
268,PSEG Linden Generating Station,NJ,40.6217,-74.2072,1957,Gas_CC,2118,3409922000.0,24664883.538,1465896.209,Gas,-79.09218194413539,302314.22342180926,0.14163385492741823,0.14133154070399642,Gas_Gas,232209111.9829999
35,AES Huntington Beach LLC,CA,33.6439,-117.9792,1958,Gas_SC,1021,1322790000.0,9458494.236,562099.998,Gas,-79.07972778173894,110718.81840029801,0.14174457374581853,0.14163385492741823,Gas_Gas,232771211.9809999
424,Mt Storm,WV,39.2008,-79.2636,1965,Coal,1680,5067481000.0,50102368.115,5140495.682,Gas,-78.97465185341738,3411297.8869009465,0.14515587163271945,0.1417445737458185,Coal_Gas,237911707.6629999
273,Rio Grande,NM,31.8047,-106.5472,1957,Gas_SC,397,928728000.0,9949978.056,591310.323,Gas,-78.26261016364249,274396.5723916101,0.14543026820511107,0.14515587163271945,Gas_Gas,238503017.9859999
42,El Centro Hybrid,CA,32.802222,-115.54,1952,Gas_CC,435,660521000.0,5363384.605,318738.575,Gas,-78.19223769556599,93346.22388578329,0.14552361442899683,0.14543026820511107,Gas_Gas,238821756.5609999
148,Lawrence Energy Center,KS,39.0072,-95.269167,1952,Coal,604,2137047000.0,21159756.632,2181852.158,Gas,-78.06617484079175,1452618.6472235317,0.14697623307622038,0.14552361442899683,Coal_Gas,241003608.7189999
442,Naughton,WY,41.7581,-110.5983,1963,Coal,832,2905299000.0,30338463.637,3056807.435,Gas,-77.77714343234659,2065420.072145855,0.1490416531483662,0.14697623307622038,Coal_Gas,244060416.1539999
382,Newman,TX,31.983587,-106.431777,1960,Gas_CC,879,3118790000.0,29565593.574,1757096.285,Gas,-77.13041691807184,692858.492815485,0.1497345116411817,0.1490416531483662,Gas_Gas,245817512.4389999
293,Greenidge Generation LLC,NY,42.6789,-76.9483,1950,Gas_SC,162,392792000.0,3849053.684,228303.061,Gas,-74.86520247460732,94268.99943518158,0.1498287806406169,0.1497345116411817,Gas_Gas,246045815.49999988
372,Cumberland (TN),TN,36.3903,-87.6539,1973,Coal,2600,10186573000.0,101328432.745,10382601.489,Gas,-74.77213099831533,6906594.460810738,0.15673537510142765,0.1498287806406169,Coal_Gas,256428416.98899987
277,Cunningham,NM,32.7131,-103.3533,1957,Gas_SC,517,1345768000.0,14318869.367,850966.878,Gas,-74.57837550551648,391744.8190885086,0.15712711992051617,0.15673537510142765,Gas_Gas,257279383.86699986
126,F B Culley,IN,37.9111,-87.3275,1955,Coal,414,1020047000.0,12318607.888,1258642.022,Gas,-74.11404992265744,910567.1060215476,0.15803768702653773,0.15712711992051617,Coal_Gas,258538025.88899988
274,Maddox,NM,32.714224,-103.301469,1963,Gas_SC,210,524387000.0,5440333.754,323309.838,Gas,-73.76449857030502,144371.06266396862,0.1581820580892017,0.15803768702653773,Gas_Gas,258861335.72699988
294,Bethlehem Energy Center,NY,42.594196,-73.763752,1952,Gas_CC,1292,3346011000.0,34172719.047,2030841.502,Gas,-73.29345808215247,889068.1350002659,0.15907112622420194,0.1581820580892017,Gas_Gas,260892177.22899988
