,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission
813,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Gas,-58.87183356832372,57182.676083976316,0.044744833455048795,0.04468765077896482,Gas_Gas,79270078.64900003
217,Hoot Lake,MN,46.290641,-96.043252,1914,Coal,137,213468000.0,2501980.075,262407.725,Gas,-58.58389224951104,189565.14405609417,0.04493439859910489,0.044744833455048795,Coal_Gas,79532486.37400003
290,Northport,NY,40.923565,-73.342323,1967,Gas_SC,1564,3136361000.0,31779700.968,1892666.569,Gas,-57.18874517659693,822432.9507911378,0.04575683154989602,0.04493439859910489,Gas_Gas,81425152.94300003
277,Cunningham,NM,32.7131,-103.3533,1957,Gas_SC,517,1345768000.0,14318869.367,850966.878,Gas,-57.0819404883139,391744.8190885086,0.046148576368984534,0.04575683154989602,Gas_Gas,82276119.82100004
287,E F Barrett,NY,40.616689,-73.647881,1956,Gas_SC,684,1469493000.0,15812832.339,941535.239,Gas,-56.75268511170604,440093.97942478023,0.046588670348409314,0.046148576368984534,Gas_Gas,83217655.06000003
274,Maddox,NM,32.714224,-103.301469,1963,Gas_SC,210,524387000.0,5440333.754,323309.838,Gas,-56.48221516128708,144371.06266396862,0.04673304141107328,0.046588670348409314,Gas_Gas,83540964.89800003
227,Hawthorn,MO,39.1306,-94.4778,1969,Coal,1045,2381292000.0,22713664.04,2263843.506,Gas,-55.68179047346613,1451265.2494881323,0.048184306660561414,0.04673304141107328,Coal_Gas,85804808.40400003
851,Pratt & Whitney,CT,41.748327,-72.636693,1992,Gas_SC,25,85790000.0,985538.778,58569.66,Gas,-55.435693116135575,29295.17848905841,0.04821360183905047,0.048184306660561414,Gas_Gas,85863378.06400003
479,R M Schahfer,IN,41.2164,-87.0261,1976,Coal,2200,3160356000.0,36912136.116,3810973.865,Gas,-54.907361624090626,2732552.3323039594,0.05094615417135443,0.04821360183905047,Coal_Gas,89674351.92900002
105,Kincaid Generation LLC,IL,39.590556,-89.496389,1967,Coal,1318,1624422000.0,16187689.842,1697765.107,Gas,-54.122479942840066,1143456.774968682,0.05208961094632311,0.05094615417135443,Coal_Gas,91372117.03600001
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Gas,-53.820685672586464,1288977.6154818414,0.05337858856180495,0.05208961094632311,Gas_Gas,93545985.21100001
244,Lon Wright,NE,41.4281,-96.4623,1957,Coal,211,327347000.0,3305806.129,340384.907,Gas,-53.566499041355975,228682.9172673715,0.05360727147907232,0.05337858856180495,Coal_Gas,93886370.11800002
483,Sooner,OK,36.45307,-97.05279,1979,Coal,2088,2562602000.0,26416800.709,2765181.454,Gas,-53.32273474197954,1890734.0257577577,0.055498005504830084,0.05360727147907232,Coal_Gas,96651551.57200001
234,Sioux,MO,38.915479,-90.290247,1967,Coal,1098,3014662000.0,30181257.813,3165411.165,Gas,-51.62467214578103,2136705.4069776405,0.057634710911807725,0.055498005504830084,Coal_Gas,99816962.73700002
843,Sumas Power Plant,WA,48.9905,-122.2733,1993,Gas_CC,124,335873000.0,4194252.959,249258.094,Gas,-51.36529549275289,134646.7415285641,0.05776935765333629,0.057634710911807725,Gas_Gas,100066220.83100002
215,Allen S King,MN,45.03,-92.7786,1958,Coal,598,894925000.0,8883284.94,931679.661,Gas,-51.166649310272895,626300.6498544188,0.058395658303190705,0.05776935765333629,Coal_Gas,100997900.49200001
373,Gallatin (TN),TN,36.3156,-86.4006,1956,Coal,1914,2765308000.0,27983225.26,2853724.553,Gas,-50.9430560999875,1910106.9062106435,0.060305765209401355,0.058395658303190705,Coal_Gas,103851625.04500002
713,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Gas,-50.127152114067634,1098008.1715289182,0.061403773380930275,0.060305765209401355,Gas_Gas,105742188.53300002
255,Fort Churchill,NV,39.1281,-119.1322,1968,Gas_SC,230,660444000.0,7254595.796,431131.175,Gas,-47.86781913753525,205765.09891872815,0.061609538479849006,0.061403773380930275,Gas_Gas,106173319.70800002
138,Muscatine Plant #1,IA,41.3917,-91.0569,1958,Coal,293,811937000.0,9568391.947,1003529.785,Gas,-47.59764915871839,726469.1171535216,0.06233600759700252,0.061609538479849,Coal_Gas,107176849.49300002
348,Shawville,PA,41.06755,-78.366228,1954,Gas_SC,632,1481276000.0,15157043.114,900764.211,Gas,-47.513220806312646,395302.1889158233,0.06273130978591834,0.06233600759700252,Gas_Gas,108077613.70400001
394,Plant X,TX,34.1661,-102.4114,1952,Gas_SC,434,976440000.0,10435557.995,620181.384,Gas,-47.01074085790857,286986.66752321,0.06301829645344156,0.06273130978591834,Gas_Gas,108697795.08800001
580,Interstate,IL,39.8233,-89.5891,1997,Gas_SC,138,28619000.0,357420.039,21265.749,Gas,-46.76226434778886,11499.967599351468,0.06302979642104091,0.06301829645344156,Gas_Gas,108719060.83700001
860,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Gas,-46.37679465253265,343156.2810813933,0.06337295270212231,0.06302979642104091,Gas_Gas,109357502.76300001
508,John Twitty Energy Center,MO,37.151706,-93.38804,1976,Coal,603,1828216000.0,17677672.701,1796233.656,Gas,-45.98568784623266,1172383.8426183984,0.0645453365447407,0.06337295270212231,Coal_Gas,111153736.41900001
26,GREC,OK,36.190278,-95.2894,1981,Gas_CC,1734,2615424000.0,17736827.73,1099988.09,Gas,-45.03970509948458,207515.98915756028,0.06475285253389826,0.0645453365447407,Gas_Gas,112253724.50900002
51,Martin Drake,CO,38.824444,-104.833333,1962,Gas_SC,257,449750000.0,5251736.758,504985.454,Gas,-44.37793640050251,351515.37520822964,0.0651043679091065,0.06475285253389826,Gas_Gas,112758709.96300001
113,Dallman,IL,39.754803,-89.602389,1968,Coal,617,916183000.0,9252006.177,946787.427,Gas,-43.9542230596623,634154.4593564635,0.06573852236846296,0.0651043679091065,Coal_Gas,113705497.39000002
732,Hopewell Cogeneration,VA,37.291667,-77.281111,1990,Gas_CC,399,1501401000.0,17264209.884,1025984.208,Gas,-42.479082609685015,513654.8477597713,0.06625217721622273,0.06573852236846296,Gas_Gas,114731481.59800002
844,Ferndale Generating Station,WA,48.828996,-122.685114,1994,Gas_CC,283,755266000.0,9434462.148,560670.863,Gas,-42.313481094190706,302948.2781667699,0.0665551254943895,0.06625217721622273,Gas_Gas,115292152.46100003
873,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Gas,-40.65651595088681,2221099.208417143,0.06877622470280664,0.0665551254943895,Gas_Gas,118619973.46000002
433,Edgewater,WI,43.715142,-87.705863,1951,Coal,833,1189922000.0,12373316.499,1297712.24,Gas,-40.31084976106607,891670.165300587,0.06966789486810723,0.06877622470280664,Coal_Gas,119917685.70000002
313,R M Heskett,ND,46.8669,-100.8836,1954,Coal,203,459560000.0,5172104.727,561996.822,Gas,-40.00405746989626,405179.2357642113,0.07007307410387144,0.06966789486810723,Coal_Gas,120479682.52200001
162,Shawnee,KY,37.1517,-88.775,1953,Coal,1750,4089194000.0,44866116.756,4705547.174,Gas,-39.67789507103677,3310174.3549342193,0.07338324845880564,0.07007307410387144,Coal_Gas,125185229.69600001
529,R D Green,KY,37.6461,-87.5,1979,Coal,586,1302573000.0,13717138.673,1407376.869,Gas,-39.27666771389913,962894.4211022062,0.07434614287990786,0.07338324845880564,Coal_Gas,126592606.56500001
446,Thomas C Ferguson,TX,30.558,-98.3705,1974,Gas_CC,1020,2336710000.0,23833676.627,1416400.308,Gas,-39.18684919701587,619034.9543290321,0.0749651778342369,0.07434614287990786,Gas_Gas,128009006.87300001
514,Winyah,SC,33.33184,-79.357236,1975,Coal,1260,2631016000.0,26210305.23,2689178.031,Gas,-38.09587868401364,1791385.406603316,0.07675656324084021,0.0749651778342369,Coal_Gas,130698184.90400001
221,Chevron Oil,MS,30.34,-88.4919,1967,Gas_SC,169,600125000.0,6774642.308,402605.776,Gas,-36.851767766140725,197822.60527201512,0.07695438584611222,0.07675656324084021,Gas_Gas,131100790.68
9,Platte,NE,40.854765,-98.348222,1982,Coal,109,409993000.0,4842587.007,507889.874,Gas,-36.54108449254659,367986.2430626474,0.07732237208917486,0.07695438584611222,Coal_Gas,131608680.554
126,F B Culley,IN,37.9111,-87.3275,1955,Coal,414,1020047000.0,12318607.888,1258642.022,Gas,-36.43699478308994,910567.1060215476,0.07823293919519642,0.07732237208917486,Coal_Gas,132867322.576
881,Cherokee County Cogen,SC,35.0727,-81.613,1998,Gas_CC,101,238778000.0,2776713.647,165015.424,Gas,-36.37009206487467,83536.20560368794,0.07831647540080011,0.07823293919519642,Gas_Gas,133032338.0
498,Rockport,IN,37.9256,-87.0372,1984,Coal,2600,4358302000.0,41905763.266,4383521.255,Gas,-35.70130909744661,2896319.5844311714,0.08121279498523128,0.07831647540080011,Coal_Gas,137415859.255
114,Marion,IL,37.619747,-88.953114,1963,Coal,422,1000046000.0,12859348.206,1356548.317,Gas,-35.650403491223365,1015298.4261375323,0.08222809341136882,0.08121279498523128,Coal_Gas,138772407.572
505,Brame Energy Center,LA,31.395,-92.716667,1975,Coal,1706,5368708000.0,56392476.86,5593480.331,Gas,-34.73177466310453,3761493.5833179364,0.08598958699468676,0.08222809341136882,Coal_Gas,144365887.903
471,Jeffrey Energy Center,KS,39.286453,-96.117231,1978,Coal,2160,7742614000.0,77712558.28,8145164.31,Gas,-34.14361055521557,5503119.661563613,0.09149270665625037,0.08598958699468676,Coal_Gas,152511052.213
250,Sheldon,NE,40.5589,-96.7847,1961,Coal,227,563013000.0,5786358.566,606873.678,Gas,-34.094056547546366,414754.39068306604,0.09190746104693344,0.09149270665625037,Coal_Gas,153117925.891
384,Sabine,TX,30.0242,-93.878,1962,Gas_SC,2049,4956860000.0,50392669.797,2994758.426,Gas,-33.489420489171025,1303308.298685325,0.09321076934561877,0.09190746104693344,Gas_Gas,156112684.317
148,Lawrence Energy Center,KS,39.0072,-95.269167,1952,Coal,604,2137047000.0,21159756.632,2181852.158,Gas,-33.47786416541958,1452618.6472235317,0.0946633879928423,0.09321076934561877,Coal_Gas,158294536.475
530,Independence Steam Electric Station,AR,35.678442,-91.408761,1983,Coal,1800,3136187000.0,35188269.116000004,3688666.339,Gas,-31.601000276697082,2618492.0955409096,0.09728188008838322,0.0946633879928423,Coal_Gas,161983202.81399998
21,Cross,SC,33.371506,-80.113235,1984,Coal,2389,6832826000.0,71046981.476,7289416.468,Gas,-31.459498438552775,4957822.594535949,0.10223970268291915,0.09728188008838322,Coal_Gas,169272619.28199998
898,Taft Cogeneration Facility,LA,29.9888,-90.4599,2002,Gas_CC,892,3652995000.0,42945276.377,2552160.82,Gas,-31.404331714840918,1305634.0151618824,0.10354533669808105,0.10223970268291915,Gas_Gas,171824780.10199997
346,Homer City Generating Station,PA,40.512825,-79.196107,1969,Coal,2012,3413527000.0,33998054.615,3488198.994,Gas,-31.248044281668687,2323386.8591521163,0.10586872355723317,0.10354533669808105,Coal_Gas,175312979.09599996
518,Scherer,GA,33.0606,-83.8075,1982,Coal,3564,6455829000.0,71558364.304,7505037.866,Gas,-30.610479545131394,5302088.260005122,0.11117081181723829,0.10586872355723317,Coal_Gas,182818016.96199995
124,Noblesville,IN,40.0969,-85.9714,1950,Gas_CC,283,1199041000.0,12602113.486,748959.963,Gas,-30.206559729707976,339806.17368468444,0.11151061799092297,0.11117081181723829,Gas_Gas,183566976.92499995
4,E C Gaston,AL,33.244211,-86.458056,1960,Gas_SC,2033,4159470000.0,44005747.7,3832358.702,Gas,-29.79878428695498,2413005.3087103833,0.11392362329963335,0.11151061799092297,Gas_Gas,187399335.62699994
534,Louisa,IA,41.3181,-91.0931,1983,Coal,811,2046614000.0,19483009.331,2043380.589,Gas,-29.681127416177706,1345005.9100976312,0.11526862920973098,0.11392362329963335,Coal_Gas,189442716.21599993
252,North Omaha,NE,41.32909,-95.94466,1954,Coal,642,1947607000.0,20227757.291,2105599.714,Gas,-29.626496419820224,1441009.6089518545,0.11670963881868283,0.11526862920973098,Coal_Gas,191548315.92999992
241,Thomas Hill,MO,39.5522,-92.6381,1966,Coal,1181,7266410000.0,70350121.873,7377929.471,Gas,-29.461461883371477,4898381.910725829,0.12160802072940867,0.11670963881868283,Coal_Gas,198926245.4009999
294,Bethlehem Energy Center,NY,42.594196,-73.763752,1952,Gas_CC,1292,3346011000.0,34172719.047,2030841.502,Gas,-29.439769284184358,889068.1350002659,0.12249708886440892,0.12160802072940867,Gas_Gas,200957086.9029999
455,East Bend,KY,38.9036,-84.8514,1981,Coal,772,2492997000.0,26608833.796,2730062.755,Gas,-29.268926170244765,1879366.93283736,0.1243764557972463,0.12249708886440892,Coal_Gas,203687149.6579999
146,La Cygne,KS,38.3481,-94.6456,1973,Coal,1598,6650553000.0,65925746.963,6912975.648,Gas,-29.236630355834983,4643579.554795231,0.12902003535204154,0.1243764557972463,Coal_Gas,210600125.3059999
20,Oklaunion,TX,34.0825,-99.1753,1986,Coal,720,1209201000.0,12914358.63,1354458.972,Gas,-29.178397423924665,941838.2432727348,0.12996187359531428,0.12902003535204154,Coal_Gas,211954584.2779999
517,Ottumwa,IA,41.0961,-92.555833,1981,Coal,725,2751569000.0,28662182.975,3005151.0130000003,Gas,-28.82808465770498,2066221.58280324,0.1320280951781175,0.12996187359531428,Coal_Gas,214959735.29099992
293,Greenidge Generation LLC,NY,42.6789,-76.9483,1950,Gas_SC,162,392792000.0,3849053.684,228303.061,Gas,-28.369218727952433,94268.99943518158,0.1321223641775527,0.1320280951781175,Gas_Gas,215188038.3519999
480,Lewis & Clark,MT,47.6785,-104.15665,1958,Coal,68,256912000.0,3179862.54,345979.82,Gas,-27.698743525605906,258312.66072806824,0.13238067683828075,0.1321223641775527,Coal_Gas,215534018.1719999
358,Manchester Street,RI,41.8167,-71.4042,1995,Gas_CC,515,1107067000.0,13565120.175,804654.425,Gas,-27.270538871545874,426885.3094518758,0.13280756214773262,0.13238067683828075,Gas_Gas,216338672.5969999
784,Westwood Generation LLC,PA,40.6191,-76.45,1987,Coal,36,214724000.0,3723178.783,440344.765,Gas,-27.1099594997611,367073.59390831774,0.13317463574164096,0.13280756214773262,Coal_Gas,216779017.3619999
1309,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Gas,-26.969363945171317,515148.7578295704,0.13368978449947053,0.13317463574164096,Gas_Gas,217791773.2719999
800,Salinas River Cogeneration,CA,35.9515,-120.8679,1991,Gas_SC,38,260005000.0,3338059.135,198378.541,Gas,-26.84516675055154,109655.94436574928,0.1337994404438363,0.13368978449947053,Gas_Gas,217990151.8129999
837,Birchwood Power,VA,38.2667,-77.3147,1996,Coal,258,99801000.0,1058633.744,108615.784,Gas,-26.687315190853713,74560.27019566987,0.13387400071403194,0.1337994404438363,Coal_Gas,218098767.5969999
393,Nichols,TX,35.283357,-101.746423,1960,Gas_SC,473,1351105000.0,14264860.448,847745.3369999999,Gas,-25.96682050233509,386702.1111946526,0.13426070282522662,0.13387400071403194,Gas_Gas,218946512.93399993
507,Tolk,TX,34.186494,-102.56999,1982,Coal,1134,2029709000.0,21336678.285,2222219.412,Gas,-25.912293129506907,1529613.2971487148,0.1357903161223753,0.13426070282522662,Coal_Gas,221168732.34599993
568,Redding Power,CA,40.507292,-122.423281,1989,Gas_CC,180,340140000.0,2737669.894,162700.347,Gas,-24.88449967483073,46632.94822238403,0.1358369490705977,0.1357903161223753,Gas_Gas,221331432.69299993
827,Indeck Olean Energy Center,NY,42.085944,-78.45425,1994,Gas_CC,90,87172000.0,748123.9500000001,44458.975,Gas,-24.230935676379477,14712.907832826659,0.13585166197843054,0.1358369490705977,Gas_Gas,221375891.66799992
133,Walter Scott Jr Energy Center,IA,41.18,-95.8408,1954,Coal,1777,5450692000.0,52232489.325,5478142.3,Gas,-24.20400883163732,3618179.8081496996,0.13946984178658023,0.13585166197843054,Coal_Gas,226854033.96799994
537,Sikeston Power Station,MO,36.8791,-89.6209,1981,Coal,261,1783184000.0,16880136.51,1770392.745,Gas,-24.116081980676014,1161909.3898466388,0.1406317511764269,0.13946984178658023,Coal_Gas,228624426.71299994
135,Burlington (IA),IA,40.7412,-91.116667,1968,Coal,288,1224617000.0,12458284.273,1305468.737,Gas,-23.833132314156934,887587.5419366504,0.14151933871836353,0.1406317511764269,Coal_Gas,229929895.44999993
569,Richard M Flynn,NY,40.8158,-73.064,1994,Gas_CC,170,384941000.0,4680842.066,278476.368,Gas,-23.75522720198669,147121.33609297857,0.1416664600544565,0.14151933871836353,Gas_Gas,230208371.81799993
510,Merom,IN,39.0694,-87.5108,1982,Coal,1080,2808884000.0,29308006.55,3007001.638,Gas,-23.69416448386706,2048514.3699689978,0.14371497442442552,0.1416664600544565,Coal_Gas,233215373.45599994
693,North Valmy,NV,40.881317,-117.151605,1981,Coal,566,1085346000.0,10399050.569,1090649.724,Gas,-23.427994978322893,720292.5563816945,0.14443526698080722,0.14371497442442552,Coal_Gas,234306023.17999995
416,Chesterfield,VA,37.3822,-77.3833,1952,Coal,1797,3645796000.0,30464363.285,2020768.003,Gas,-23.053421498529897,776697.7431251332,0.14521196472393236,0.14443526698080722,Coal_Gas,236326791.18299994
423,Mitchell (WV),WV,39.8297,-80.8153,1971,Coal,1632,3956208000.0,39052565.323,4000630.396,Gas,-22.90698247402462,2650636.9474694114,0.14786260167140178,0.14521196472393236,Coal_Gas,240327421.57899994
232,Labadie,MO,38.562244,-90.837686,1970,Coal,2388,17359426000.0,163826168.915,17182089.668,Gas,-22.76892595648991,11258459.927033003,0.15912106159843478,0.14786260167140178,Coal_Gas,257509511.24699995
12,Holcomb,KS,37.9308,-100.9725,1983,Coal,348,1590954000.0,15249576.28,1599375.823,Gas,-22.55210174252085,1056487.916976471,0.16017754951541127,0.15912106159843478,Coal_Gas,259108887.06999996
276,San Juan,NM,36.8006,-108.4386,1973,Coal,1848,5352045000.0,59622703.411,6249613.377,Gas,-21.931169766446924,4423312.6146940505,0.16460086213010533,0.16017754951541127,Coal_Gas,265358500.44699997
597,Essex,MO,36.868206,-89.840173,1999,Gas_SC,229,91668000.0,1062467.131,63140.718,Gas,-21.818161715980395,31860.461896200093,0.16463272259200154,0.16460086213010533,Gas_Gas,265421641.16499996
10,Whelan Energy Center,NE,40.580872,-98.312437,1981,Coal,324,1163179000.0,11683032.735,1225316.813,Gas,-21.656440945857483,828400.3643531236,0.16546112295635465,0.16463272259200154,Coal_Gas,266646957.97799996
240,New Madrid,MO,36.5147,-89.5617,1972,Coal,1300,6524903000.0,59087591.284,6197073.609999999,Gas,-20.890940717674294,3970553.593282581,0.16943167654963723,0.16546112295635465,Coal_Gas,272844031.58799994
90,Northside Generating Station,FL,30.4172,-81.5525,1966,Coal,1405,5080842000.0,55671482.453,4623721.522,Gas,-20.87652478280503,2889964.4968337156,0.17232164104647094,0.16943167654963723,Coal_Gas,277467753.10999995
454,Newton,IL,38.9361,-88.2781,1977,Coal,1234,2860079000.0,28793934.068,3019906.626,Gas,-20.824050707421154,2043949.873402584,0.17436559091987353,0.17232164104647094,Coal_Gas,280487659.73599994
572,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,1995,Gas_SC,176,932261000.0,12785306.369,759890.8809999999,Gas,-19.98507072399652,441771.5499838917,0.17480736246985742,0.17436559091987353,Gas_Gas,281247550.6169999
452,White Bluff,AR,34.4228,-92.1406,1980,Coal,1800,4195667000.0,46014977.17,4824080.41,Gas,-19.960244336791856,3392375.362586924,0.17819973783244433,0.17480736246985742,Coal_Gas,286071631.02699995
493,Welsh,TX,33.05522,-94.839993,1977,Coal,1674,3587706000.0,38601790.456,4048551.427,Gas,-19.7750999565559,2824303.461459795,0.18102404129390412,0.17819973783244433,Coal_Gas,290120182.45399994
121,Michigan City,IN,41.7208,-86.9086,1950,Coal,680,1658109000.0,16260738.308,1705426.85,Gas,-19.769562242222918,1139623.361672388,0.18216366465557654,0.18102404129390412,Coal_Gas,291825609.30399996
210,Clay Boswell,MN,47.2611,-93.6528,1958,Coal,1072,4629537000.0,47968429.253,5023355.5940000005,Gas,-19.564645833946333,3443599.266797296,0.18560726392237384,0.18216366465557654,Coal_Gas,296848964.89799994
491,A B Brown,IN,37.9053,-87.715,1979,Coal,706,2369786000.0,25549087.069,2609644.344,Gas,-19.418105786773296,1800992.3281253264,0.18740825625049917,0.18560726392237384,Coal_Gas,299458609.2419999
728,Ebensburg Power,PA,40.455,-78.7472,1990,Coal,57,338299000.0,4743554.563,517889.946,Gas,-19.221747512838604,402450.75937370287,0.18781070700987285,0.18740825625049917,Coal_Gas,299976499.1879999
419,Transalta Centralia Generation,WA,46.755938,-122.859764,1972,Coal,1778,5470187000.0,60929479.257,6390281.626,Gas,-19.089855018355333,4523666.773535924,0.19233437378340879,0.18781070700987285,Coal_Gas,306366780.8139999
481,Sherburne County,MN,45.3808,-93.8931,1976,Coal,2468,9614564000.0,96765805.27,10148791.521,Gas,-18.318413393677528,6867973.5229377,0.19920234730634648,0.19233437378340876,Coal_Gas,316515572.3349999
495,Rush Island,MO,38.131248,-90.263157,1976,Coal,1242,7865413000.0,71684445.991,7518268.246,Gas,-18.146905365864875,4834320.3797636125,0.2040366676861101,0.19920234730634648,Coal_Gas,324033840.5809999
11,Escalante,NM,35.4159,-108.082,1984,Coal,257,637931000.0,6378643.973,668993.557,Gas,-18.04775447383472,451309.686330266,0.20448797737244034,0.2040366676861101,Coal_Gas,324702834.1379999
357,Hunlock Power Station,PA,41.200556,-76.07,1959,Gas_CC,145,269228000.0,2075792.719,123361.755,Gas,-17.310075982018475,31491.955393661454,0.20451946932783402,0.20448797737244034,Gas_Gas,324826195.8929999
783,Eagle Point Power Generation,NJ,39.8746,-75.1592,1990,Gas_CC,251,551910000.0,4437364.26,263724.553,Gas,-17.062416152278,75393.98894004227,0.20459486331677404,0.20451946932783402,Gas_Gas,325089920.44599986
540,D B Wilson,KY,37.4497,-87.0806,1984,Coal,509,2511569000.0,25905336.594,2657884.525,Gas,-16.849803847110145,1800851.3013847293,0.20639571461815875,0.20459486331677404,Coal_Gas,327747804.97099984
207,Erickson Station,MI,42.692222,-84.657222,1973,Coal,154,616427000.0,7461886.34,782601.455,Gas,-16.092263738364824,572255.4844399674,0.20696797010259874,0.20639571461815875,Coal_Gas,328530406.4259998
691,Coyote,ND,47.221447,-101.815722,1981,Coal,450,2540150000.0,26724753.022,2909520.876,Gas,-15.478128896217811,2042734.8378834564,0.20901070494048216,0.20696797010259874,Coal_Gas,331439927.3019998
470,Iatan,MO,39.4472,-94.98,1980,Coal,1725,7571663000.0,65703095.582,6890941.699,Gas,-15.41438315441014,4307231.377277415,0.21331793631775958,0.20901070494048216,Coal_Gas,338330869.0009998
111,Baldwin Energy Complex,IL,38.205,-89.8544,1970,Coal,1893,4473276000.0,42583477.514,4466151.61,Gas,-15.302980308291186,2939716.879199921,0.2162576531969595,0.21331793631775958,Coal_Gas,342797020.6109998
424,Mt Storm,WV,39.2008,-79.2636,1965,Coal,1680,5067481000.0,50102368.115,5140495.682,Gas,-15.179278161080532,3411297.8869009465,0.21966895108386045,0.2162576531969595,Coal_Gas,347937516.2929998
119,AES Petersburg,IN,38.5281,-87.2525,1967,Coal,2150,6925548000.0,70137795.295,7196134.229,Gas,-14.351850471793188,4832900.438591578,0.22450185152245203,0.21966895108386045,Coal_Gas,355133650.5219998
314,Leland Olds,ND,47.280769,-101.321213,1966,Coal,656,3386956000.0,34761578.759,3784483.071,Gas,-14.0316651853315,2628737.8699232694,0.2271305893923753,0.22450185152245203,Coal_Gas,358918133.59299976
49,Comanche (CO),CO,38.2081,-104.5747,1973,Coal,1634,4648786000.0,47269634.09,4883250.386,Gas,-13.506970146939034,3296925.641795266,0.23042751503417055,0.2271305893923753,Coal_Gas,363801383.97899973
13,Cholla,AZ,34.9394,-110.3033,1962,Coal,1127,3529723000.0,40707844.837,4176620.563,Gas,-13.03935637924198,2972158.3797356887,0.23339967341390624,0.23042751503417055,Coal_Gas,367978004.54199976
440,Genoa,WI,43.5589,-91.2325,1969,Coal,345,1006246000.0,10542454.298,1105690.912,Gas,-12.765018143882802,762325.3691341772,0.23416199878304042,0.23339967341390624,Coal_Gas,369083695.45399976
484,Nebraska City,NE,40.6214,-95.7764,1979,Coal,1389,8317716000.0,83716848.543,8770945.502,Gas,-12.763570091431268,5932656.3860743325,0.24009465516911477,0.23416199878304042,Coal_Gas,377854640.95599973
525,Antelope Valley,ND,47.370542,-101.83566,1984,Coal,954,6074541000.0,63158217.582,6876033.321,Gas,-12.702982363678101,4803192.218401135,0.2448978473875159,0.24009465516911477,Coal_Gas,384730674.2769997
485,Big Stone,SD,45.303652,-96.510067,1975,Coal,451,1744633000.0,19793030.226,2075891.345,Gas,-12.156881423667713,1480562.9092629845,0.2463784102967789,0.2448978473875159,Coal_Gas,386806565.62199974
876,Androscoggin Energy Center,ME,44.506315,-70.242312,1999,Gas_SC,162,374378000.0,4668678.569,277735.255,Gas,-11.720408298304653,149984.67988514638,0.24652839497666404,0.2463784102967789,Gas_Gas,387084300.87699974
431,South Oak Creek,WI,42.8457,-87.8294,1959,Coal,1258,3381674000.0,33900439.978,3553613.478,Gas,-11.695988392129928,2399670.6759364507,0.2489280656526005,0.24652839497666404,Coal_Gas,390637914.3549997
325,W H Sammis,OH,40.5317,-80.6319,1959,Coal,2464,5476431000.0,53871683.463,5650061.447,Gas,-11.133503592284335,3781315.9282280286,0.2527093815808285,0.2489280656526005,Coal_Gas,396287975.80199975
445,John P Madgett,WI,44.303583,-91.912647,1979,Coal,387,1566399000.0,17609570.054,1846887.813,Gas,-11.037108187328217,1312378.9126123395,0.2540217604934409,0.2527093815808285,Coal_Gas,398134863.6149998
372,Cumberland (TN),TN,36.3903,-87.6539,1973,Coal,2600,10186573000.0,101328432.745,10382601.489,Gas,-10.937497408055924,6906594.460810738,0.2609283549542516,0.2540217604934409,Coal_Gas,408517465.1039998
97,Bowen,GA,34.1256,-84.9222,1971,Coal,3538,8768072000.0,84573288.441,8677220.883,Gas,-10.794630234200838,5685254.900360942,0.2666136098546126,0.2609283549542516,Coal_Gas,417194685.9869998
487,Boardman,OR,45.693182,-119.808819,1980,Coal,642,1747200000.0,17715313.534,1857983.613,Gas,-10.791723014860468,1261779.2290867565,0.2678753890836993,0.2666136098546126,Coal_Gas,419052669.5999998
392,Jones,TX,33.5239,-101.7392,1971,Gas_SC,858,2817409000.0,28763007.782,1709344.851,Gas,-9.832261850543578,747948.5614643845,0.2686233376451637,0.2678753890836993,Gas_Gas,420762014.4509998
535,Warrick,IN,37.915,-87.3328,1960,Coal,821,5239879000.0,57585408.857,5908255.332,Gas,-9.685304605144433,4120229.444308298,0.272743567089472,0.2686233376451637,Coal_Gas,426670269.7829998
115,Clifty Creek,IN,38.7378,-85.4206,1955,Coal,1302,4881738000.0,48939578.429,5021194.772,Gas,-9.29778266777475,3355378.8398137195,0.2760989459292857,0.272743567089472,Coal_Gas,431691464.5549998
459,Belle River,MI,42.7756,-82.495,1981,Coal,1659,4950838000.0,49747806.267,5018291.802,Gas,-8.763792209863087,3328896.5870021326,0.2794278425162879,0.2760989459292857,Coal_Gas,436709756.3569998
475,Colstrip,MT,45.8831,-106.614,1975,Coal,2362,8885187000.0,86999147.495,9121047.328,Gas,-8.614752732853303,6089117.702720147,0.285516960219008,0.2794278425162879,Coal_Gas,445830803.6849998
