,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
833,Stony Brook Cogen Plant,NY,40.916833,-73.129056,1995,Gas_SC,47,350411000.0,3334709.923,198180.252,Gas,81.35557077694095,78608.03681489038,0.6599382213097054,0.6598596132728904,Gas_SC→Gas,1046942815.751999,72.3076923076923
985,Red Oak Power LLC,NJ,40.448674,-74.348879,2002,Gas_CC,820,1871654000.0,20034977.415,1190652.614,Gas,81.52741992041888,551980.269695537,0.6604902015794009,0.6599382213097054,Gas_CC→Gas,1048133468.365999,1261.5384615384614
1299,Charles D. Lamb Energy Center,OK,36.813889,-97.125278,2015,Gas_SC,122,118247000.0,1401776.227,83307.952,Solar,81.86651180915581,83307.952,0.6605735095314009,0.6604902015794009,Gas_SC→Solar,1048216776.317999,381.24999999999994
1138,Bennett Mountain,ID,43.147153,-115.666637,2005,Gas_SC,392,315698000.0,3400267.35,202071.538,Solar,82.98006089352839,202071.538,0.6607755810694009,0.6605735095314009,Gas_SC→Solar,1048418847.855999,1224.9999999999998
653,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,2002,Gas_SC,96,35491000.0,320562.205,19223.133,Solar,83.16898889404061,19223.133,0.6607948042024009,0.6607755810694009,Gas_SC→Solar,1048438070.988999,300.0
1274,Marsh Landing Generating Station,CA,38.016944,-121.765,2013,Gas_SC,828,298123000.0,3034397.617,180329.804,Solar,83.22911866588808,180329.804,0.660975134006401,0.6607948042024009,Gas_SC→Solar,1048618400.792999,2587.5
651,Evander Andrews Power Complex,ID,43.179176,-115.734315,2001,Gas_SC,269,280995000.0,2986230.084,177466.461,Solar,83.97510906863268,177466.461,0.6611526004674009,0.660975134006401,Gas_SC→Solar,1048795867.253999,840.625
1307,Montana Power Station,TX,31.823889,-106.211944,2015,Gas_SC,524,892520000.0,8210589.978,487946.605,Solar,84.88783059647777,487946.605,0.6616405470724009,0.6611526004674009,Gas_SC→Solar,1049283813.858999,1637.4999999999998
581,Combustion Turbine Project No 2,CA,38.088138,-121.386944,1996,Gas_SC,50,36125000.0,277134.767,16469.095,Solar,85.2317339960898,16469.095,0.6616570161674009,0.6616405470724009,Gas_SC→Solar,1049300282.953999,156.24999999999997
1162,NAEA Ocean Peaking Power LLC,NJ,40.0633,-74.1672,2003,Gas_SC,573,238257000.0,2391677.388,142135.22,Solar,85.27169533310979,142135.22,0.661799151387401,0.6616570161674009,Gas_SC→Solar,1049442418.1739991,1790.625
615,Essential Power Rock Springs LLC,MD,39.71901,-76.15976,2003,Gas_SC,770,279787000.0,2802116.533,166526.445,Solar,85.64231786088556,166526.445,0.661965677832401,0.661799151387401,Gas_SC→Solar,1049608944.6189991,2406.25
1219,Spindle Hill Energy Center,CO,40.092192,-104.887844,2007,Gas_SC,420,442192000.0,4690835.572,278890.855,Solar,85.66134762585139,278890.855,0.662244568687401,0.661965677832401,Gas_SC→Solar,1049887835.4739991,1312.5
991,University Park South,IL,41.440893,-87.753189,2001,Gas_SC,348,433196000.0,4363611.899999999,257489.4,Wind,85.77968557064867,257489.4,0.662502058087401,0.662244568687401,Gas_SC→Wind,1050145324.8739991,669.2307692307692
1055,Renaissance Power Plant,MI,43.1864,-84.8429,2002,Gas_SC,780,1183096000.0,12729140.542,756474.183,Wind,85.96492377537827,756474.183,0.663258532270401,0.662502058087401,Gas_SC→Wind,1050901799.0569991,1500.0000000000002
1155,Feather River Energy Center,CA,39.109344,-121.60931,2003,Gas_SC,47,34524000.0,339638.412,20184.611,Solar,86.17856639650019,20184.611,0.6632787168814009,0.663258532270401,Gas_SC→Solar,1050921983.667999,146.875
992,Gleason Generating Facility,TN,36.2454,-88.612,2000,Gas_SC,567,470362000.0,4899365.157,291158.105,Solar,86.77973758707843,291158.105,0.663569874986401,0.6632787168814009,Gas_SC→Solar,1051213141.772999,1771.8749999999998
1263,Pueblo Airport Generating Station,CO,38.320833,-104.52639,2012,Gas_SC,540,994835000.0,10597713.178,629757.708,Solar,86.79883030638776,629757.708,0.6641996326944009,0.663569874986401,Gas_SC→Solar,1051842899.480999,1687.5
1068,Elgin Energy Center LLC,IL,42.000061,-88.244572,2002,Gas_SC,540,390722000.0,4420334.302,262695.088,Wind,86.79940624171762,262695.088,0.664462327782401,0.6641996326944009,Gas_SC→Wind,1052105594.568999,1038.4615384615386
930,Lake Road Generating Plant,CT,41.872043,-71.895799,2002,Gas_CC,840,3619711000.0,39772251.212,2363498.479,Gas,86.91279371346694,1128329.3130779585,0.6655906570954789,0.664462327782401,Gas_CC→Gas,1054469093.047999,1292.3076923076924
1230,Black Mountain Generating Station,AZ,35.0361,-114.1594,2008,Gas_SC,120,180993000.0,1687855.524,100307.529,Solar,87.10318866229251,100307.529,0.665690964624479,0.6655906570954789,Gas_SC→Solar,1054569400.5769991,375.0
1251,Greenland Energy Center,FL,30.159131,-81.518415,2011,Gas_SC,610,599962000.0,6191672.347,368157.123,Solar,87.26701822594589,368157.123,0.6660591217474789,0.665690964624479,Gas_SC→Solar,1054937557.6999991,1906.2499999999998
1206,Millcreek Power Generation,UT,37.112092,-113.516581,2006,Gas_SC,80,114276000.0,1087877.951,64367.55,Solar,87.67242896196655,64367.55,0.6661234892974789,0.6660591217474789,Gas_SC→Solar,1055001925.249999,250.0
980,Handsome Lake Energy LLC,PA,41.2908,-79.8061,2001,Gas_SC,290,130701000.0,1504550.1,88819.6,Solar,87.69214954787772,88819.6,0.666212308897479,0.6661234892974789,Gas_SC→Solar,1055090744.8499991,906.2499999999999
864,Johnson County,TX,32.3994,-97.4078,1996,Gas_CC,282,940117000.0,7417756.133,440824.707,Wind,88.00597520835073,440824.707,0.666653133604479,0.666212308897479,Gas_CC→Wind,1055531569.5569991,542.3076923076923
1260,Coolidge Generation Station,AZ,32.917399,-111.503327,2011,Gas_SC,720,586213000.0,5214119.697,309870.42,Solar,88.03000305360283,309870.42,0.666963004024479,0.666653133604479,Gas_SC→Solar,1055841439.976999,2249.9999999999995
144,Riverton,KS,37.072616,-94.698704,1950,Gas_CC,397,1521111000.0,10841966.64,644324.479,Wind,88.42923139361893,644324.479,0.6676073285034789,0.666963004024479,Gas_CC→Wind,1056485764.455999,763.4615384615385
1192,Sheboygan Falls,WI,43.751826,-87.878056,2005,Gas_SC,346,604879000.0,6387969.782000001,379628.711,Wind,89.10368047362135,379628.711,0.6679869572144789,0.6676073285034789,Gas_SC→Wind,1056865393.166999,665.3846153846154
990,"Darby Power, LLC",OH,39.7139,-83.1778,2001,Gas_SC,564,413160000.0,4756106.0,281152.9,Solar,89.22449890120524,281152.9,0.6682681101144788,0.6679869572144789,Gas_SC→Solar,1057146546.066999,1762.4999999999998
983,Energy Shelby County,IL,39.2794,-88.4772,2000,Gas_SC,480,331805000.0,3069795.5,181122.5,Wind,89.30920940113519,181122.5,0.6684492326144789,0.6682681101144788,Gas_SC→Wind,1057327668.566999,923.0769230769231
870,Michigan Power LP,MI,43.9375,-86.425,1995,Gas_CC,138,1084461000.0,9449816.174,561589.46,Wind,89.65925339468254,561589.46,0.6690108220744788,0.6684492326144789,Gas_CC→Wind,1057889258.026999,265.3846153846154
1257,Dave Gates Generating Station,MT,46.104713,-112.876605,2011,Gas_SC,201,186002000.0,2343425.061,139263.304,Solar,91.27462813922303,139263.304,0.6691500853784789,0.6690108220744788,Gas_SC→Solar,1058028521.330999,628.1249999999999
660,Greater Des Moines,IA,41.5563,-93.5283,2003,Gas_CC,575,457689000.0,4992929.627,296722.743,Wind,91.3839180913473,296722.743,0.6694468081214789,0.6691500853784789,Gas_CC→Wind,1058325244.073999,1105.769230769231
1049,Zion Energy Center,IL,42.4776,-87.895,2002,Gas_SC,990,582706000.0,6015143.555,358080.61600000004,Wind,92.11961054291113,358080.61600000004,0.669804888737479,0.6694468081214789,Gas_SC→Wind,1058683324.6899991,1903.846153846154
632,Terry Bundy Generating Station,NE,40.909653,-96.613086,2003,Gas_CC,212,161554000.0,1617826.487,96150.778,Solar,92.19513850072994,96150.778,0.669901039515479,0.669804888737479,Gas_CC→Solar,1058779475.4679991,662.4999999999999
462,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005,Gas,92.37219522774676,1090890.5671938164,0.6709919300826729,0.669901039515479,Gas_SC→Gas,1063229708.8459991,4536.923076923077
1111,West Valley Generation Project,UT,40.6667,-112.0317,2001,Gas_SC,215,330479000.0,3349995.483,199087.061,Solar,92.98986540857851,199087.061,0.6711910171436728,0.6709919300826729,Gas_SC→Solar,1063428795.9069991,671.8749999999999
1034,Troy Energy LLC,OH,41.47724,-83.45983,2002,Gas_SC,792,942112000.0,9615268.879,571792.094,Wind,92.9989841469478,571792.094,0.6717628092376728,0.6711910171436728,Gas_SC→Wind,1064000588.0009991,1523.076923076923
1288,Lodi Energy Center,CA,38.088056,-121.3875,2012,Gas_CC,288,484453000.0,5065499.259,301036.417,Solar,93.27509673245653,301036.417,0.6720638456546728,0.6717628092376728,Gas_CC→Solar,1064301624.4179991,900.0
216,Riverside (MN),MN,45.0203,-93.2753,1964,Gas_CC,822,2228764000.0,15669622.189,931222.803,Wind,94.07280883822179,931222.803,0.6729950684576729,0.6720638456546728,Gas_CC→Wind,1065232847.2209991,1580.769230769231
1130,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,2002,Gas_SC,60,121135000.0,1267992.191,80206.897,Wind,94.23876305589322,80206.897,0.6730752753546728,0.6729950684576729,Gas_SC→Wind,1065313054.1179991,115.38461538461539
1173,Exira,IA,41.514365,-94.919729,2004,Gas_SC,180,89334000.0,865127.563,51533.881,Solar,94.69873216324106,51533.881,0.6731268092356728,0.6730752753546728,Gas_SC→Solar,1065364587.9989991,562.4999999999999
1285,Antelope Station,TX,33.865,-101.843333,2011,Gas_SC,162,778290000.0,6930909.28,411895.363,Wind,94.71682826140412,411895.363,0.6735387045986728,0.6731268092356728,Gas_SC→Wind,1065776483.3619992,311.53846153846155
1225,Mira Loma Peaker,CA,34.0053,-117.5604,2007,Gas_SC,49,25125000.0,208546.398,12392.979,Solar,94.77081438354445,12392.979,0.6735510975776728,0.6735387045986728,Gas_SC→Solar,1065788876.3409991,153.12499999999997
1188,Riverside Energy Resource Center,CA,33.9636,-117.4528,2006,Gas_SC,196,125585000.0,1047800.734,62271.338,Solar,94.8557747154934,62271.338,0.6736133689156729,0.6735510975776728,Gas_SC→Solar,1065851147.6789992,612.4999999999999
1329,Port Comfort Power LLC,TX,28.64807,-96.54621,2017,Gas_SC,120,50094000.0,444437.984,26412.332,Solar,94.91931103233031,26412.332,0.6736397812476729,0.6736133689156729,Gas_SC→Solar,1065877560.0109992,375.0
1214,Quail Run Energy Center,TX,31.8414,-102.315,2002,Gas_CC,548,1683678000.0,14628847.316,869366.746,Solar,95.37720108792466,869366.746,0.674509147993673,0.6736397812476729,Gas_CC→Solar,1066746926.7569993,1712.4999999999998
617,Louisa Generation Facility,VA,38.1181,-78.2139,2003,Gas_SC,507,378549000.0,4005133.685,238054.684,Solar,95.61931228792848,238054.684,0.674747202677673,0.674509147993673,Gas_SC→Solar,1066984981.4409993,1584.375
213,High Bridge,MN,44.9314,-93.1117,1956,Gas_CC,920,2758478000.0,20309789.155,1206982.576,Wind,95.63792360433719,1206982.576,0.675954185253673,0.674747202677673,Gas_CC→Wind,1068191964.0169992,1769.2307692307693
1115,University Park North,IL,41.4425,-87.7514,2002,Gas_SC,720,858680000.0,8143022.589,483947.538,Wind,95.6476725406764,483947.538,0.676438132791673,0.675954185253673,Gas_SC→Wind,1068675911.5549992,1384.6153846153848
585,Carson Ice-Gen Project,CA,38.445681,-121.462387,1995,Gas_CC,125,243467000.0,2155557.809,128351.739,Gas,95.69556892461473,45272.47346760209,0.6764834052651405,0.676438132791673,Gas_CC→Gas,1068804263.2939992,192.3076923076923
1199,Miramar Energy Facility,CA,32.8769,-117.166389,2005,Gas_SC,106,91829000.0,815270.616,48449.834,Solar,96.0146198572114,48449.834,0.6765318550991405,0.6764834052651405,Gas_SC→Solar,1068852713.1279992,331.24999999999994
872,LSP-Whitewater LP,WI,42.855463,-88.72992,1997,Gas_CC,283,907411000.0,7202000.848999999,428152.137,Wind,96.21422733585385,428152.137,0.6769600072361405,0.6765318550991405,Gas_CC→Wind,1069280865.2649992,544.2307692307693
1003,Aurora,IL,41.8151,-88.2265,2001,Gas_SC,1080,824938000.0,7770818.632,461804.32,Wind,96.40921325953757,461804.32,0.6774218115561406,0.6769600072361405,Gas_SC→Wind,1069742669.5849992,2076.923076923077
1330,Chamon Power LLC,TX,29.883214,-95.111345,2017,Gas_SC,120,44814000.0,403419.687,23972.504,Solar,96.45587522584046,23972.504,0.6774457840601404,0.6774218115561406,Gas_SC→Solar,1069766642.0889992,375.0
666,Beatrice,NE,40.330184,-96.808153,2005,Gas_CC,245,732250000.0,6372835.377,378725.002,Wind,96.8085671563592,378725.002,0.6778245090621404,0.6774457840601404,Gas_CC→Wind,1070145367.0909991,471.1538461538462
1236,Niland Gas Turbine Plant,CA,33.238842,-115.504456,2008,Gas_SC,120,123628000.0,1066096.057,63357.516,Solar,97.32895571114925,63357.516,0.6778878665781405,0.6778245090621404,Gas_SC→Solar,1070208724.6069992,375.0
